task,H,B,query_ordinal,condition,mode,record_id,success,primitive_steps,decisions,predictor_calls,prediction_blocks,optimizer_seed,prelude,elapsed_seconds,variant,planned_actions_per_decision,maximum_executed_actions_per_decision
cube,150,150,34,prefix_b,released_raw,ap-fresh-cube-034,True,12,3,450,135000,26125351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",5.2238,LeWM (5-action replanning),25,5
cube,150,150,35,clean,released_raw,ap-fresh-cube-035,False,150,30,4500,1350000,26126351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",53.1576,LeWM (5-action replanning),25,5
cube,150,150,35,prefix_a,released_raw,ap-fresh-cube-035,False,150,30,4500,1350000,26126351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.3698,LeWM (5-action replanning),25,5
cube,150,150,35,prefix_b,released_raw,ap-fresh-cube-035,False,150,30,4500,1350000,26126351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.3822,LeWM (5-action replanning),25,5
cube,150,150,36,clean,released_raw,ap-fresh-cube-036,False,150,30,4500,1350000,26127351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",53.1147,LeWM (5-action replanning),25,5
cube,150,150,36,prefix_a,released_raw,ap-fresh-cube-036,False,150,30,4500,1350000,26127351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.332,LeWM (5-action replanning),25,5
cube,150,150,36,prefix_b,released_raw,ap-fresh-cube-036,True,104,21,3150,945000,26127351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",37.304,LeWM (5-action replanning),25,5
cube,150,150,37,clean,released_raw,ap-fresh-cube-037,False,150,30,4500,1350000,26128351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",53.3333,LeWM (5-action replanning),25,5
cube,150,150,37,prefix_a,released_raw,ap-fresh-cube-037,False,150,30,4500,1350000,26128351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",52.9014,LeWM (5-action replanning),25,5
cube,150,150,37,prefix_b,released_raw,ap-fresh-cube-037,True,116,24,3600,1080000,26128351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",42.9454,LeWM (5-action replanning),25,5
cube,150,150,38,clean,released_raw,ap-fresh-cube-038,False,150,30,4500,1350000,26129351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",52.9928,LeWM (5-action replanning),25,5
cube,150,150,38,prefix_a,released_raw,ap-fresh-cube-038,False,150,30,4500,1350000,26129351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",52.8847,LeWM (5-action replanning),25,5
cube,150,150,38,prefix_b,released_raw,ap-fresh-cube-038,False,150,30,4500,1350000,26129351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.1259,LeWM (5-action replanning),25,5
cube,150,150,39,clean,released_raw,ap-fresh-cube-039,False,150,30,4500,1350000,26130351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",52.2513,LeWM (5-action replanning),25,5
cube,150,150,39,prefix_a,released_raw,ap-fresh-cube-039,False,150,30,4500,1350000,26130351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",52.3023,LeWM (5-action replanning),25,5
cube,150,150,39,prefix_b,released_raw,ap-fresh-cube-039,False,150,30,4500,1350000,26130351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",52.2721,LeWM (5-action replanning),25,5
cube,150,150,40,clean,released_raw,ap-fresh-cube-040,False,150,30,4500,1350000,26131351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",53.6243,LeWM (5-action replanning),25,5
cube,150,150,40,prefix_a,released_raw,ap-fresh-cube-040,False,150,30,4500,1350000,26131351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.4759,LeWM (5-action replanning),25,5
cube,150,150,40,prefix_b,released_raw,ap-fresh-cube-040,False,150,30,4500,1350000,26131351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",54.4507,LeWM (5-action replanning),25,5
cube,150,150,41,clean,released_raw,ap-fresh-cube-041,False,150,30,4500,1350000,26132351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",53.4834,LeWM (5-action replanning),25,5
cube,150,150,41,prefix_a,released_raw,ap-fresh-cube-041,False,150,30,4500,1350000,26132351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.37,LeWM (5-action replanning),25,5
cube,150,150,41,prefix_b,released_raw,ap-fresh-cube-041,False,150,30,4500,1350000,26132351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.3554,LeWM (5-action replanning),25,5
cube,150,150,42,clean,released_raw,ap-fresh-cube-042,True,12,3,450,135000,26133351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",5.2183,LeWM (5-action replanning),25,5
cube,150,150,42,prefix_a,released_raw,ap-fresh-cube-042,False,150,30,4500,1350000,26133351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",52.3913,LeWM (5-action replanning),25,5
cube,150,150,42,prefix_b,released_raw,ap-fresh-cube-042,False,150,30,4500,1350000,26133351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",52.5436,LeWM (5-action replanning),25,5
cube,150,150,43,clean,released_raw,ap-fresh-cube-043,True,0,0,0,0,26134351,"{""initial_success"": true, ""success"": true, ""terminal_without_success"": false, ""category"": ""initial_success"", ""primitive_steps"": 0}",0.0058,LeWM (5-action replanning),25,5
cube,150,150,43,prefix_a,released_raw,ap-fresh-cube-043,True,0,0,0,0,26134351,"{""initial_success"": true, ""success"": true, ""terminal_without_success"": false, ""category"": ""initial_success"", ""primitive_steps"": 0}",0.007,LeWM (5-action replanning),25,5
cube,150,150,43,prefix_b,released_raw,ap-fresh-cube-043,True,0,0,0,0,26134351,"{""initial_success"": true, ""success"": true, ""terminal_without_success"": false, ""category"": ""initial_success"", ""primitive_steps"": 0}",0.0053,LeWM (5-action replanning),25,5
cube,150,150,44,clean,released_raw,ap-fresh-cube-044,False,150,30,4500,1350000,26135351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",52.9492,LeWM (5-action replanning),25,5
cube,150,150,44,prefix_a,released_raw,ap-fresh-cube-044,False,150,30,4500,1350000,26135351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.1289,LeWM (5-action replanning),25,5
cube,150,150,44,prefix_b,released_raw,ap-fresh-cube-044,False,150,30,4500,1350000,26135351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.6824,LeWM (5-action replanning),25,5
cube,150,150,45,clean,released_raw,ap-fresh-cube-045,False,150,30,4500,1350000,26136351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",53.796,LeWM (5-action replanning),25,5
cube,150,150,45,prefix_a,released_raw,ap-fresh-cube-045,False,150,30,4500,1350000,26136351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.7601,LeWM (5-action replanning),25,5
cube,150,150,45,prefix_b,released_raw,ap-fresh-cube-045,False,150,30,4500,1350000,26136351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.5781,LeWM (5-action replanning),25,5
cube,150,150,46,clean,released_raw,ap-fresh-cube-046,False,150,30,4500,1350000,26137351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",53.7843,LeWM (5-action replanning),25,5
cube,150,150,46,prefix_a,released_raw,ap-fresh-cube-046,False,150,30,4500,1350000,26137351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",54.1155,LeWM (5-action replanning),25,5
cube,150,150,46,prefix_b,released_raw,ap-fresh-cube-046,False,150,30,4500,1350000,26137351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.739,LeWM (5-action replanning),25,5
cube,150,150,47,clean,released_raw,ap-fresh-cube-047,False,150,30,4500,1350000,26138351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",53.3946,LeWM (5-action replanning),25,5
cube,150,150,47,prefix_a,released_raw,ap-fresh-cube-047,False,150,30,4500,1350000,26138351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",54.2376,LeWM (5-action replanning),25,5
cube,150,150,47,prefix_b,released_raw,ap-fresh-cube-047,False,150,30,4500,1350000,26138351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.6266,LeWM (5-action replanning),25,5
cube,150,150,48,clean,released_raw,ap-fresh-cube-048,False,150,30,4500,1350000,26139351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",53.053,LeWM (5-action replanning),25,5
cube,150,150,48,prefix_a,released_raw,ap-fresh-cube-048,False,150,30,4500,1350000,26139351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.0322,LeWM (5-action replanning),25,5
cube,150,150,48,prefix_b,released_raw,ap-fresh-cube-048,False,150,30,4500,1350000,26139351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.9348,LeWM (5-action replanning),25,5
cube,150,150,49,clean,released_raw,ap-fresh-cube-049,False,150,30,4500,1350000,26140351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",54.1142,LeWM (5-action replanning),25,5
cube,150,150,49,prefix_a,released_raw,ap-fresh-cube-049,False,150,30,4500,1350000,26140351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.5356,LeWM (5-action replanning),25,5
cube,150,150,49,prefix_b,released_raw,ap-fresh-cube-049,False,150,30,4500,1350000,26140351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.9317,LeWM (5-action replanning),25,5
cube,150,150,50,clean,released_raw,ap-fresh-cube-050,True,27,6,900,270000,26141351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",10.8802,LeWM (5-action replanning),25,5
cube,150,150,50,prefix_a,released_raw,ap-fresh-cube-050,True,27,6,900,270000,26141351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",10.7427,LeWM (5-action replanning),25,5
cube,150,150,50,prefix_b,released_raw,ap-fresh-cube-050,False,150,30,4500,1350000,26141351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.3599,LeWM (5-action replanning),25,5
cube,150,150,51,clean,released_raw,ap-fresh-cube-051,True,30,6,900,270000,26142351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",10.7814,LeWM (5-action replanning),25,5
cube,150,150,51,prefix_a,released_raw,ap-fresh-cube-051,False,150,30,4500,1350000,26142351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.9317,LeWM (5-action replanning),25,5
cube,150,150,51,prefix_b,released_raw,ap-fresh-cube-051,False,150,30,4500,1350000,26142351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",54.2754,LeWM (5-action replanning),25,5
cube,150,150,52,clean,released_raw,ap-fresh-cube-052,False,150,30,4500,1350000,26143351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",54.4106,LeWM (5-action replanning),25,5
cube,150,150,52,prefix_a,released_raw,ap-fresh-cube-052,False,150,30,4500,1350000,26143351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",54.3029,LeWM (5-action replanning),25,5
cube,150,150,52,prefix_b,released_raw,ap-fresh-cube-052,False,150,30,4500,1350000,26143351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",54.3609,LeWM (5-action replanning),25,5
cube,150,150,53,clean,released_raw,ap-fresh-cube-053,False,150,30,4500,1350000,26144351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",54.0645,LeWM (5-action replanning),25,5
cube,150,150,53,prefix_a,released_raw,ap-fresh-cube-053,False,150,30,4500,1350000,26144351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",54.4374,LeWM (5-action replanning),25,5
cube,150,150,53,prefix_b,released_raw,ap-fresh-cube-053,False,150,30,4500,1350000,26144351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 5}",53.9949,LeWM (5-action replanning),25,5
cube,150,150,54,clean,released_raw,ap-fresh-cube-054,True,19,4,600,180000,26145351,"{""initial_success"": false, ""success"": false, ""terminal_without_success"": false, ""category"": ""policy_entered"", ""primitive_steps"": 0}",7.2303,LeWM (5-action replanning),25,5
