task,H,B,query_ordinal,condition,mode,record_id,success,primitive_steps,decisions,predictor_calls,prediction_blocks,optimizer_seed,prelude,elapsed_seconds
cube,100,100,27,prefix_b,released_raw,ap-fresh-cube-027,False,100,4,600,180000,26118351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",40.3607
cube,100,100,28,clean,released_raw,ap-fresh-cube-028,False,100,4,600,180000,26119351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",34.1413
cube,100,100,28,prefix_a,released_raw,ap-fresh-cube-028,False,100,4,600,180000,26119351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",38.4647
cube,100,100,28,prefix_b,released_raw,ap-fresh-cube-028,False,100,4,600,180000,26119351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",38.651
cube,100,100,29,clean,released_raw,ap-fresh-cube-029,False,100,4,600,180000,26120351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",36.3106
cube,100,100,29,prefix_a,released_raw,ap-fresh-cube-029,False,100,4,600,180000,26120351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",38.2732
cube,100,100,29,prefix_b,released_raw,ap-fresh-cube-029,False,100,4,600,180000,26120351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",40.7523
cube,100,100,30,clean,released_raw,ap-fresh-cube-030,False,100,4,600,180000,26121351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",40.7897
cube,100,100,30,prefix_a,released_raw,ap-fresh-cube-030,False,100,4,600,180000,26121351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",41.9236
cube,100,100,30,prefix_b,released_raw,ap-fresh-cube-030,False,100,4,600,180000,26121351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",43.4638
cube,100,100,31,clean,released_raw,ap-fresh-cube-031,False,100,4,600,180000,26122351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",42.0983
cube,100,100,31,prefix_a,released_raw,ap-fresh-cube-031,False,100,4,600,180000,26122351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",39.8997
cube,100,100,31,prefix_b,released_raw,ap-fresh-cube-031,False,100,4,600,180000,26122351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",11.7196
cube,100,100,32,clean,released_raw,ap-fresh-cube-032,False,100,4,600,180000,26123351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",33.9749
cube,100,100,32,prefix_a,released_raw,ap-fresh-cube-032,False,100,4,600,180000,26123351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",44.0351
cube,100,100,32,prefix_b,released_raw,ap-fresh-cube-032,False,100,4,600,180000,26123351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",40.5617
cube,100,100,33,clean,released_raw,ap-fresh-cube-033,True,20,1,150,45000,26124351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",8.7927
cube,100,100,33,prefix_a,released_raw,ap-fresh-cube-033,True,23,1,150,45000,26124351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",8.7283
cube,100,100,33,prefix_b,released_raw,ap-fresh-cube-033,True,18,1,150,45000,26124351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",10.1132
cube,100,100,34,clean,released_raw,ap-fresh-cube-034,False,100,4,600,180000,26125351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",38.8743
cube,100,100,34,prefix_a,released_raw,ap-fresh-cube-034,False,100,4,600,180000,26125351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",39.9959
cube,100,100,34,prefix_b,released_raw,ap-fresh-cube-034,False,100,4,600,180000,26125351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",37.1689
cube,100,100,35,clean,released_raw,ap-fresh-cube-035,False,100,4,600,180000,26126351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",37.0102
cube,100,100,35,prefix_a,released_raw,ap-fresh-cube-035,False,100,4,600,180000,26126351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",40.1684
cube,100,100,35,prefix_b,released_raw,ap-fresh-cube-035,False,100,4,600,180000,26126351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",41.1845
cube,100,100,36,clean,released_raw,ap-fresh-cube-036,False,100,4,600,180000,26127351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",39.7066
cube,100,100,36,prefix_a,released_raw,ap-fresh-cube-036,True,23,1,150,45000,26127351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",10.4074
cube,100,100,36,prefix_b,released_raw,ap-fresh-cube-036,False,100,4,600,180000,26127351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",40.3491
cube,100,100,37,clean,released_raw,ap-fresh-cube-037,True,26,2,300,90000,26128351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",18.2796
cube,100,100,37,prefix_a,released_raw,ap-fresh-cube-037,False,100,4,600,180000,26128351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",39.783
cube,100,100,37,prefix_b,released_raw,ap-fresh-cube-037,False,100,4,600,180000,26128351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",38.9333
cube,100,100,38,clean,released_raw,ap-fresh-cube-038,False,100,4,600,180000,26129351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",40.2644
cube,100,100,38,prefix_a,released_raw,ap-fresh-cube-038,False,100,4,600,180000,26129351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",37.9343
cube,100,100,38,prefix_b,released_raw,ap-fresh-cube-038,False,100,4,600,180000,26129351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",37.2212
cube,100,100,39,clean,released_raw,ap-fresh-cube-039,False,100,4,600,180000,26130351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",40.4934
cube,100,100,39,prefix_a,released_raw,ap-fresh-cube-039,False,100,4,600,180000,26130351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",41.8992
cube,100,100,39,prefix_b,released_raw,ap-fresh-cube-039,False,100,4,600,180000,26130351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",40.9973
cube,100,100,40,clean,released_raw,ap-fresh-cube-040,False,100,4,600,180000,26131351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",40.0989
cube,100,100,40,prefix_a,released_raw,ap-fresh-cube-040,False,100,4,600,180000,26131351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",38.7357
cube,100,100,40,prefix_b,released_raw,ap-fresh-cube-040,False,100,4,600,180000,26131351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",38.8706
cube,100,100,41,clean,released_raw,ap-fresh-cube-041,False,100,4,600,180000,26132351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",33.9047
cube,100,100,41,prefix_a,released_raw,ap-fresh-cube-041,False,100,4,600,180000,26132351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",36.6795
cube,100,100,41,prefix_b,released_raw,ap-fresh-cube-041,False,100,4,600,180000,26132351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",35.3034
cube,100,100,42,clean,released_raw,ap-fresh-cube-042,True,17,1,150,45000,26133351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",8.3132
cube,100,100,42,prefix_a,released_raw,ap-fresh-cube-042,False,100,4,600,180000,26133351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",38.1094
cube,100,100,42,prefix_b,released_raw,ap-fresh-cube-042,False,100,4,600,180000,26133351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",40.6942
cube,100,100,43,clean,released_raw,ap-fresh-cube-043,True,0,0,0,0,26134351,"{'initial_success': True, 'success': True, 'terminal_without_success': False, 'category': 'initial_success', 'primitive_steps': 0}",0.0068
cube,100,100,43,prefix_a,released_raw,ap-fresh-cube-043,True,0,0,0,0,26134351,"{'initial_success': True, 'success': True, 'terminal_without_success': False, 'category': 'initial_success', 'primitive_steps': 0}",0.0058
cube,100,100,43,prefix_b,released_raw,ap-fresh-cube-043,True,0,0,0,0,26134351,"{'initial_success': True, 'success': True, 'terminal_without_success': False, 'category': 'initial_success', 'primitive_steps': 0}",0.0068
cube,100,100,44,clean,released_raw,ap-fresh-cube-044,False,100,4,600,180000,26135351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",40.9193
cube,100,100,44,prefix_a,released_raw,ap-fresh-cube-044,False,100,4,600,180000,26135351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",38.6288
cube,100,100,44,prefix_b,released_raw,ap-fresh-cube-044,False,100,4,600,180000,26135351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",39.4496
cube,100,100,45,clean,released_raw,ap-fresh-cube-045,False,100,4,600,180000,26136351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",34.8252
cube,100,100,45,prefix_a,released_raw,ap-fresh-cube-045,False,100,4,600,180000,26136351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",40.8662
cube,100,100,45,prefix_b,released_raw,ap-fresh-cube-045,True,26,2,300,90000,26136351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",19.1448
cube,100,100,46,clean,released_raw,ap-fresh-cube-046,False,100,4,600,180000,26137351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",39.3635
cube,100,100,46,prefix_a,released_raw,ap-fresh-cube-046,False,100,4,600,180000,26137351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",38.1133
cube,100,100,46,prefix_b,released_raw,ap-fresh-cube-046,False,100,4,600,180000,26137351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",40.4079
cube,100,100,47,clean,released_raw,ap-fresh-cube-047,False,100,4,600,180000,26138351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",40.3666
cube,100,100,47,prefix_a,released_raw,ap-fresh-cube-047,False,100,4,600,180000,26138351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",43.0617
cube,100,100,47,prefix_b,released_raw,ap-fresh-cube-047,False,100,4,600,180000,26138351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",36.7824
cube,100,100,48,clean,released_raw,ap-fresh-cube-048,False,100,4,600,180000,26139351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 0}",40.275
cube,100,100,48,prefix_a,released_raw,ap-fresh-cube-048,False,100,4,600,180000,26139351,"{'initial_success': False, 'success': False, 'terminal_without_success': False, 'category': 'policy_entered', 'primitive_steps': 5}",39.5592
