task,controller,query_ordinal,condition,success,primitive_steps,prediction_blocks
pusht,AP-CEM,16,prefix_b,1,139,252056
pusht,AP-CEM,17,clean,0,280,504112
pusht,AP-CEM,17,prefix_a,0,280,504112
pusht,AP-CEM,17,prefix_b,0,280,504112
pusht,AP-CEM,18,clean,1,139,252056
pusht,AP-CEM,18,prefix_a,1,140,252056
pusht,AP-CEM,18,prefix_b,0,280,504112
pusht,AP-CEM,19,clean,1,127,234052
pusht,AP-CEM,19,prefix_a,1,127,234052
pusht,AP-CEM,19,prefix_b,1,127,234052
pusht,AP-CEM,20,clean,0,280,504112
pusht,AP-CEM,20,prefix_a,0,280,504112
pusht,AP-CEM,20,prefix_b,0,280,504112
pusht,AP-CEM,21,clean,0,280,504112
pusht,AP-CEM,21,prefix_a,0,280,504112
pusht,AP-CEM,21,prefix_b,0,280,504112
pusht,AP-CEM,22,clean,1,75,135030
pusht,AP-CEM,22,prefix_a,1,136,252056
pusht,AP-CEM,22,prefix_b,1,139,252056
pusht,AP-CEM,23,clean,0,280,504112
pusht,AP-CEM,23,prefix_a,0,280,504112
pusht,AP-CEM,23,prefix_b,0,280,504112
pusht,AP-CEM,24,clean,1,143,261058
pusht,AP-CEM,24,prefix_a,1,142,261058
pusht,AP-CEM,24,prefix_b,1,140,252056
pusht,AP-CEM,25,clean,0,280,504112
pusht,AP-CEM,25,prefix_a,0,280,504112
pusht,AP-CEM,25,prefix_b,0,280,504112
pusht,AP-CEM,26,clean,1,139,252056
pusht,AP-CEM,26,prefix_a,1,140,252056
pusht,AP-CEM,26,prefix_b,1,142,261058
pusht,AP-CEM,27,clean,1,130,234052
pusht,AP-CEM,27,prefix_a,0,280,504112
pusht,AP-CEM,27,prefix_b,1,140,252056
pusht,AP-CEM,28,clean,0,280,504112
pusht,AP-CEM,28,prefix_a,0,280,504112
pusht,AP-CEM,28,prefix_b,0,280,504112
pusht,AP-CEM,29,clean,1,138,252056
pusht,AP-CEM,29,prefix_a,1,137,252056
pusht,AP-CEM,29,prefix_b,0,280,504112
pusht,AP-CEM,30,clean,1,138,252056
pusht,AP-CEM,30,prefix_a,1,137,252056
pusht,AP-CEM,30,prefix_b,1,137,252056
pusht,AP-CEM,31,clean,1,86,162036
pusht,AP-CEM,31,prefix_a,1,138,252056
pusht,AP-CEM,31,prefix_b,1,138,252056
pusht,AP-CEM,32,clean,1,139,252056
pusht,AP-CEM,32,prefix_a,1,139,252056
pusht,AP-CEM,32,prefix_b,1,139,252056
pusht,AP-CEM,33,clean,0,280,504112
pusht,AP-CEM,33,prefix_a,0,280,504112
pusht,AP-CEM,33,prefix_b,0,280,504112
pusht,AP-CEM,34,clean,1,138,252056
pusht,AP-CEM,34,prefix_a,1,138,252056
pusht,AP-CEM,34,prefix_b,1,138,252056
pusht,AP-CEM,35,clean,0,280,504112
pusht,AP-CEM,35,prefix_a,0,280,504112
pusht,AP-CEM,35,prefix_b,0,280,504112
pusht,AP-CEM,36,clean,0,280,504112
pusht,AP-CEM,36,prefix_a,0,280,504112
pusht,AP-CEM,36,prefix_b,0,280,504112
pusht,AP-CEM,37,clean,0,280,504112
pusht,AP-CEM,37,prefix_a,1,134,243054
pusht,AP-CEM,37,prefix_b,0,280,504112
pusht,AP-CEM,38,clean,0,280,504112
pusht,AP-CEM,38,prefix_a,0,280,504112
pusht,AP-CEM,38,prefix_b,0,280,504112
pusht,AP-CEM,39,clean,1,139,252056
pusht,AP-CEM,39,prefix_a,1,139,252056
pusht,AP-CEM,39,prefix_b,1,139,252056
pusht,AP-CEM,40,clean,1,139,252056
pusht,AP-CEM,40,prefix_a,1,140,252056
pusht,AP-CEM,40,prefix_b,1,140,252056
pusht,AP-CEM,41,clean,1,105,189042
pusht,AP-CEM,41,prefix_a,1,104,189042
pusht,AP-CEM,41,prefix_b,0,280,504112
pusht,AP-CEM,42,clean,1,137,252056
pusht,AP-CEM,42,prefix_a,1,136,252056
pusht,AP-CEM,42,prefix_b,1,135,243054
pusht,AP-CEM,43,clean,1,149,270060
pusht,AP-CEM,43,prefix_a,1,149,270060
pusht,AP-CEM,43,prefix_b,1,155,279062
pusht,AP-CEM,44,clean,1,138,252056
pusht,AP-CEM,44,prefix_a,1,86,162036
pusht,AP-CEM,44,prefix_b,1,139,252056
pusht,AP-CEM,45,clean,0,280,504112
pusht,AP-CEM,45,prefix_a,0,280,504112
pusht,AP-CEM,45,prefix_b,0,280,504112
pusht,AP-CEM,46,clean,1,140,252056
pusht,AP-CEM,46,prefix_a,1,140,252056
pusht,AP-CEM,46,prefix_b,1,140,252056
pusht,AP-CEM,47,clean,1,136,252056
pusht,AP-CEM,47,prefix_a,1,137,252056
pusht,AP-CEM,47,prefix_b,1,136,252056
pusht,AP-CEM,48,clean,1,137,252056
pusht,AP-CEM,48,prefix_a,1,139,252056
pusht,AP-CEM,48,prefix_b,1,137,252056
pusht,AP-CEM,49,clean,1,145,261058
pusht,AP-CEM,49,prefix_a,0,280,504112
pusht,AP-CEM,49,prefix_b,1,140,252056
pusht,AP-CEM,50,clean,1,124,225050
pusht,AP-CEM,50,prefix_a,1,130,234052
pusht,AP-CEM,50,prefix_b,0,280,504112
pusht,AP-CEM,51,clean,1,138,252056
pusht,AP-CEM,51,prefix_a,1,138,252056
pusht,AP-CEM,51,prefix_b,1,139,252056
pusht,AP-CEM,52,clean,1,148,270060
pusht,AP-CEM,52,prefix_a,1,149,270060
pusht,AP-CEM,52,prefix_b,1,142,261058
pusht,AP-CEM,53,clean,1,140,252056
pusht,AP-CEM,53,prefix_a,1,141,261058
pusht,AP-CEM,53,prefix_b,0,280,504112
pusht,AP-CEM,54,clean,1,140,252056
pusht,AP-CEM,54,prefix_a,1,140,252056
pusht,AP-CEM,54,prefix_b,1,140,252056
pusht,AP-CEM,55,clean,0,280,504112
pusht,AP-CEM,55,prefix_a,0,280,504112
pusht,AP-CEM,55,prefix_b,0,280,504112
pusht,AP-CEM,56,clean,1,139,252056
pusht,AP-CEM,56,prefix_a,1,139,252056
pusht,AP-CEM,56,prefix_b,1,139,252056
pusht,AP-CEM,57,clean,1,131,243054
pusht,AP-CEM,57,prefix_a,1,140,252056
pusht,AP-CEM,57,prefix_b,1,140,252056
pusht,AP-CEM,58,clean,0,280,504112
pusht,AP-CEM,58,prefix_a,0,280,504112
pusht,AP-CEM,58,prefix_b,0,280,504112
pusht,AP-CEM,59,clean,1,138,252056
pusht,AP-CEM,59,prefix_a,1,139,252056
pusht,AP-CEM,59,prefix_b,1,139,252056
pusht,AP-CEM,60,clean,1,139,252056
pusht,AP-CEM,60,prefix_a,1,139,252056
pusht,AP-CEM,60,prefix_b,1,140,252056
pusht,AP-CEM,61,clean,1,137,252056
pusht,AP-CEM,61,prefix_a,1,136,252056
pusht,AP-CEM,61,prefix_b,1,151,279062
pusht,AP-CEM,62,clean,1,134,243054
pusht,AP-CEM,62,prefix_a,1,134,243054
pusht,AP-CEM,62,prefix_b,1,136,252056
pusht,AP-CEM,63,clean,1,159,288064
pusht,AP-CEM,63,prefix_a,0,280,504112
pusht,AP-CEM,63,prefix_b,1,140,252056
pusht,AP-CEM,64,clean,0,280,504112
pusht,AP-CEM,64,prefix_a,0,280,504112
pusht,AP-CEM,64,prefix_b,0,280,504112
pusht,AP-CEM,65,clean,1,138,252056
pusht,AP-CEM,65,prefix_a,1,139,252056
pusht,AP-CEM,65,prefix_b,1,139,252056
pusht,AP-CEM,66,clean,1,153,279062
pusht,AP-CEM,66,prefix_a,0,280,504112
pusht,AP-CEM,66,prefix_b,0,280,504112
pusht,AP-CEM,67,clean,0,280,504112
pusht,AP-CEM,67,prefix_a,1,141,261058
pusht,AP-CEM,67,prefix_b,1,139,252056
pusht,AP-CEM,68,clean,1,139,252056
pusht,AP-CEM,68,prefix_a,1,74,135030
pusht,AP-CEM,68,prefix_b,1,78,144032
pusht,AP-CEM,69,clean,1,139,252056
pusht,AP-CEM,69,prefix_a,1,139,252056
pusht,AP-CEM,69,prefix_b,1,138,252056
pusht,AP-CEM,70,clean,0,280,504112
pusht,AP-CEM,70,prefix_a,0,280,504112
pusht,AP-CEM,70,prefix_b,0,280,504112
pusht,AP-CEM,71,clean,0,280,504112
pusht,AP-CEM,71,prefix_a,0,280,504112
pusht,AP-CEM,71,prefix_b,0,280,504112
pusht,AP-CEM,72,clean,1,130,234052
pusht,AP-CEM,72,prefix_a,1,130,234052
pusht,AP-CEM,72,prefix_b,1,129,234052
pusht,AP-CEM,73,clean,0,280,504112
pusht,AP-CEM,73,prefix_a,0,280,504112
pusht,AP-CEM,73,prefix_b,1,145,261058
pusht,AP-CEM,74,clean,1,174,315070
pusht,AP-CEM,74,prefix_a,1,147,270060
pusht,AP-CEM,74,prefix_b,1,147,270060
pusht,AP-CEM,75,clean,1,152,279062
pusht,AP-CEM,75,prefix_a,1,152,279062
pusht,AP-CEM,75,prefix_b,1,149,270060
pusht,AP-CEM,76,clean,0,280,504112
pusht,AP-CEM,76,prefix_a,1,135,243054
pusht,AP-CEM,76,prefix_b,0,280,504112
pusht,AP-CEM,77,clean,0,280,504112
pusht,AP-CEM,77,prefix_a,0,280,504112
pusht,AP-CEM,77,prefix_b,0,280,504112
pusht,AP-CEM,78,clean,1,155,279062
pusht,AP-CEM,78,prefix_a,1,144,261058
pusht,AP-CEM,78,prefix_b,0,280,504112
pusht,AP-CEM,79,clean,1,139,252056
pusht,AP-CEM,79,prefix_a,1,139,252056
pusht,AP-CEM,79,prefix_b,1,139,252056
pusht,AP-CEM,80,clean,0,280,504112
pusht,AP-CEM,80,prefix_a,0,280,504112
pusht,AP-CEM,80,prefix_b,0,280,504112
pusht,AP-CEM,81,clean,0,280,504112
pusht,AP-CEM,81,prefix_a,1,142,261058
pusht,AP-CEM,81,prefix_b,1,142,261058
pusht,AP-CEM,82,clean,1,135,243054
pusht,AP-CEM,82,prefix_a,1,135,243054
pusht,AP-CEM,82,prefix_b,1,135,243054
pusht,AP-CEM,83,clean,1,139,252056
pusht,AP-CEM,83,prefix_a,1,139,252056
pusht,AP-CEM,83,prefix_b,1,138,252056
pusht,AP-CEM,84,clean,1,143,261058
pusht,AP-CEM,84,prefix_a,1,152,279062
pusht,AP-CEM,84,prefix_b,1,138,252056
pusht,AP-CEM,85,clean,1,138,252056
pusht,AP-CEM,85,prefix_a,1,138,252056
pusht,AP-CEM,85,prefix_b,1,138,252056
pusht,AP-CEM,86,clean,1,139,252056
pusht,AP-CEM,86,prefix_a,0,280,504112
pusht,AP-CEM,86,prefix_b,1,138,252056
pusht,AP-CEM,87,clean,0,280,504112
pusht,AP-CEM,87,prefix_a,0,280,504112
pusht,AP-CEM,87,prefix_b,0,280,504112
pusht,AP-CEM,88,clean,1,139,252056
pusht,AP-CEM,88,prefix_a,1,140,252056
pusht,AP-CEM,88,prefix_b,1,140,252056
pusht,AP-CEM,89,clean,1,141,261058
pusht,AP-CEM,89,prefix_a,0,280,504112
pusht,AP-CEM,89,prefix_b,1,143,261058
pusht,AP-CEM,90,clean,1,75,135030
pusht,AP-CEM,90,prefix_a,1,76,144032
pusht,AP-CEM,90,prefix_b,1,75,135030
pusht,AP-CEM,91,clean,1,139,252056
pusht,AP-CEM,91,prefix_a,1,139,252056
pusht,AP-CEM,91,prefix_b,1,139,252056
pusht,AP-CEM,92,clean,0,280,504112
pusht,AP-CEM,92,prefix_a,0,280,504112
pusht,AP-CEM,92,prefix_b,0,280,504112
pusht,AP-CEM,93,clean,1,139,252056
pusht,AP-CEM,93,prefix_a,1,139,252056
pusht,AP-CEM,93,prefix_b,1,140,252056
pusht,AP-CEM,94,clean,0,280,504112
pusht,AP-CEM,94,prefix_a,0,280,504112
pusht,AP-CEM,94,prefix_b,1,83,153034
pusht,AP-CEM,95,clean,1,137,252056
pusht,AP-CEM,95,prefix_a,1,140,252056
pusht,AP-CEM,95,prefix_b,1,140,252056
pusht,AP-CEM,96,clean,1,141,261058
pusht,AP-CEM,96,prefix_a,1,139,252056
pusht,AP-CEM,96,prefix_b,0,280,504112
pusht,AP-CEM,97,clean,1,148,270060
pusht,AP-CEM,97,prefix_a,0,280,504112
pusht,AP-CEM,97,prefix_b,1,144,261058
pusht,AP-CEM,98,clean,0,280,504112
pusht,AP-CEM,98,prefix_a,0,280,504112
pusht,AP-CEM,98,prefix_b,0,280,504112
pusht,AP-CEM,99,clean,1,139,252056
pusht,AP-CEM,99,prefix_a,1,137,252056
pusht,AP-CEM,99,prefix_b,1,140,252056
pusht,AP-CEM,100,clean,1,137,252056
pusht,AP-CEM,100,prefix_a,0,280,504112
pusht,AP-CEM,100,prefix_b,1,138,252056
pusht,AP-CEM,101,clean,1,136,252056
pusht,AP-CEM,101,prefix_a,1,136,252056
pusht,AP-CEM,101,prefix_b,1,136,252056
pusht,AP-CEM,102,clean,1,138,252056
pusht,AP-CEM,102,prefix_a,1,137,252056
pusht,AP-CEM,102,prefix_b,1,138,252056
pusht,AP-CEM,103,clean,1,137,252056
pusht,AP-CEM,103,prefix_a,1,139,252056
pusht,AP-CEM,103,prefix_b,1,139,252056
pusht,AP-CEM,104,clean,0,280,504112
pusht,AP-CEM,104,prefix_a,0,280,504112
pusht,AP-CEM,104,prefix_b,0,280,504112
pusht,AP-CEM,105,clean,1,163,297066
pusht,AP-CEM,105,prefix_a,1,144,261058
pusht,AP-CEM,105,prefix_b,1,140,252056
pusht,AP-CEM,106,clean,1,140,252056
pusht,AP-CEM,106,prefix_a,1,140,252056
pusht,AP-CEM,106,prefix_b,1,139,252056
pusht,AP-CEM,107,clean,1,138,252056
pusht,AP-CEM,107,prefix_a,1,140,252056
pusht,AP-CEM,107,prefix_b,1,138,252056
pusht,AP-CEM,108,clean,1,135,243054
pusht,AP-CEM,108,prefix_a,1,135,243054
pusht,AP-CEM,108,prefix_b,1,135,243054
pusht,AP-CEM,109,clean,1,150,270060
pusht,AP-CEM,109,prefix_a,1,146,270060
pusht,AP-CEM,109,prefix_b,1,140,252056
pusht,AP-CEM,110,clean,1,140,252056
pusht,AP-CEM,110,prefix_a,1,139,252056
pusht,AP-CEM,110,prefix_b,0,280,504112
pusht,AP-CEM,111,clean,1,140,252056
pusht,AP-CEM,111,prefix_a,1,140,252056
pusht,AP-CEM,111,prefix_b,1,140,252056
pusht,AP-CEM,112,clean,0,280,504112
pusht,AP-CEM,112,prefix_a,0,280,504112
pusht,AP-CEM,112,prefix_b,0,280,504112
pusht,AP-CEM,113,clean,0,280,504112
pusht,AP-CEM,113,prefix_a,0,280,504112
pusht,AP-CEM,113,prefix_b,0,280,504112
pusht,AP-CEM,114,clean,1,137,252056
pusht,AP-CEM,114,prefix_a,1,140,252056
pusht,AP-CEM,114,prefix_b,1,139,252056
pusht,AP-CEM,115,clean,0,280,504112
pusht,AP-CEM,115,prefix_a,0,280,504112
pusht,AP-CEM,115,prefix_b,0,280,504112
pusht,AP-CEM,116,clean,0,280,504112
pusht,AP-CEM,116,prefix_a,0,280,504112
pusht,AP-CEM,116,prefix_b,0,280,504112
pusht,AP-CEM,117,clean,1,140,252056
pusht,AP-CEM,117,prefix_a,1,139,252056
pusht,AP-CEM,117,prefix_b,1,139,252056
pusht,AP-CEM,118,clean,0,280,504112
pusht,AP-CEM,118,prefix_a,0,280,504112
pusht,AP-CEM,118,prefix_b,1,161,297066
pusht,AP-CEM,119,clean,1,140,252056
pusht,AP-CEM,119,prefix_a,0,280,504112
pusht,AP-CEM,119,prefix_b,0,280,504112
pusht,AP-CEM,120,clean,1,141,261058
pusht,AP-CEM,120,prefix_a,1,143,261058
pusht,AP-CEM,120,prefix_b,1,165,297066
pusht,AP-CEM,121,clean,1,72,135030
pusht,AP-CEM,121,prefix_a,1,142,261058
pusht,AP-CEM,121,prefix_b,1,72,135030
pusht,AP-CEM,122,clean,1,135,243054
pusht,AP-CEM,122,prefix_a,0,280,504112
pusht,AP-CEM,122,prefix_b,0,280,504112
pusht,AP-CEM,123,clean,1,140,252056
pusht,AP-CEM,123,prefix_a,1,140,252056
pusht,AP-CEM,123,prefix_b,1,140,252056
pusht,AP-CEM,124,clean,0,280,504112
pusht,AP-CEM,124,prefix_a,1,135,243054
pusht,AP-CEM,124,prefix_b,1,140,252056
pusht,AP-CEM,125,clean,1,137,252056
pusht,AP-CEM,125,prefix_a,1,137,252056
pusht,AP-CEM,125,prefix_b,0,280,504112
pusht,AP-CEM,126,clean,1,144,261058
pusht,AP-CEM,126,prefix_a,0,280,504112
pusht,AP-CEM,126,prefix_b,1,146,270060
pusht,AP-CEM,127,clean,1,150,270060
pusht,AP-CEM,127,prefix_a,1,150,270060
pusht,AP-CEM,127,prefix_b,1,150,270060
pusht,AP-rank,0,clean,0,280,448
pusht,AP-rank,0,prefix_a,0,280,448
pusht,AP-rank,0,prefix_b,0,280,448
pusht,AP-rank,1,clean,0,280,448
pusht,AP-rank,1,prefix_a,1,154,248
pusht,AP-rank,1,prefix_b,0,280,448
pusht,AP-rank,2,clean,1,139,224
pusht,AP-rank,2,prefix_a,1,138,224
pusht,AP-rank,2,prefix_b,0,280,448
pusht,AP-rank,3,clean,0,280,448
pusht,AP-rank,3,prefix_a,0,280,448
pusht,AP-rank,3,prefix_b,1,168,272
pusht,AP-rank,4,clean,1,137,224
pusht,AP-rank,4,prefix_a,0,280,448
pusht,AP-rank,4,prefix_b,1,148,240
pusht,AP-rank,5,clean,0,280,448
pusht,AP-rank,5,prefix_a,0,280,448
pusht,AP-rank,5,prefix_b,0,280,448
pusht,AP-rank,6,clean,1,162,264
pusht,AP-rank,6,prefix_a,1,141,232
pusht,AP-rank,6,prefix_b,1,141,232
pusht,AP-rank,7,clean,1,139,224
pusht,AP-rank,7,prefix_a,1,140,224
pusht,AP-rank,7,prefix_b,0,280,448
pusht,AP-rank,8,clean,1,138,224
pusht,AP-rank,8,prefix_a,1,175,280
pusht,AP-rank,8,prefix_b,1,139,224
pusht,AP-rank,9,clean,1,139,224
pusht,AP-rank,9,prefix_a,0,280,448
pusht,AP-rank,9,prefix_b,0,280,448
pusht,AP-rank,10,clean,1,139,224
pusht,AP-rank,10,prefix_a,0,280,448
pusht,AP-rank,10,prefix_b,0,280,448
pusht,AP-rank,11,clean,1,138,224
pusht,AP-rank,11,prefix_a,0,280,448
pusht,AP-rank,11,prefix_b,1,155,248
pusht,AP-rank,12,clean,0,280,448
pusht,AP-rank,12,prefix_a,0,280,448
pusht,AP-rank,12,prefix_b,1,147,240
pusht,AP-rank,13,clean,0,280,448
pusht,AP-rank,13,prefix_a,0,280,448
pusht,AP-rank,13,prefix_b,0,280,448
pusht,AP-rank,14,clean,0,280,448
pusht,AP-rank,14,prefix_a,0,280,448
pusht,AP-rank,14,prefix_b,0,280,448
pusht,AP-rank,15,clean,0,280,448
pusht,AP-rank,15,prefix_a,0,280,448
pusht,AP-rank,15,prefix_b,0,280,448
pusht,AP-rank,16,clean,1,135,216
pusht,AP-rank,16,prefix_a,1,137,224
pusht,AP-rank,16,prefix_b,1,136,224
pusht,AP-rank,17,clean,0,280,448
pusht,AP-rank,17,prefix_a,0,280,448
pusht,AP-rank,17,prefix_b,0,280,448
pusht,AP-rank,18,clean,1,139,224
pusht,AP-rank,18,prefix_a,0,280,448
pusht,AP-rank,18,prefix_b,0,280,448
pusht,AP-rank,19,clean,1,130,208
pusht,AP-rank,19,prefix_a,0,280,448
pusht,AP-rank,19,prefix_b,0,280,448
pusht,AP-rank,20,clean,0,280,448
pusht,AP-rank,20,prefix_a,0,280,448
pusht,AP-rank,20,prefix_b,0,280,448
pusht,AP-rank,21,clean,0,280,448
pusht,AP-rank,21,prefix_a,1,164,264
pusht,AP-rank,21,prefix_b,0,280,448
pusht,AP-rank,22,clean,1,140,224
pusht,AP-rank,22,prefix_a,1,139,224
pusht,AP-rank,22,prefix_b,0,280,448
pusht,AP-rank,23,clean,0,280,448
pusht,AP-rank,23,prefix_a,0,280,448
pusht,AP-rank,23,prefix_b,0,280,448
pusht,AP-rank,24,clean,0,280,448
pusht,AP-rank,24,prefix_a,1,139,224
pusht,AP-rank,24,prefix_b,0,280,448
pusht,AP-rank,25,clean,0,280,448
pusht,AP-rank,25,prefix_a,0,280,448
pusht,AP-rank,25,prefix_b,0,280,448
pusht,AP-rank,26,clean,1,139,224
pusht,AP-rank,26,prefix_a,0,280,448
pusht,AP-rank,26,prefix_b,0,280,448
pusht,AP-rank,27,clean,1,131,216
pusht,AP-rank,27,prefix_a,1,142,232
pusht,AP-rank,27,prefix_b,0,280,448
pusht,AP-rank,28,clean,0,280,448
pusht,AP-rank,28,prefix_a,0,280,448
pusht,AP-rank,28,prefix_b,0,280,448
pusht,AP-rank,29,clean,1,135,216
pusht,AP-rank,29,prefix_a,1,138,224
pusht,AP-rank,29,prefix_b,1,140,224
pusht,AP-rank,30,clean,1,137,224
pusht,AP-rank,30,prefix_a,1,138,224
pusht,AP-rank,30,prefix_b,1,135,216
pusht,AP-rank,31,clean,1,139,224
pusht,AP-rank,31,prefix_a,0,280,448
pusht,AP-rank,31,prefix_b,1,139,224
pusht,AP-rank,32,clean,1,163,264
pusht,AP-rank,32,prefix_a,1,141,232
pusht,AP-rank,32,prefix_b,1,139,224
pusht,AP-rank,33,clean,0,280,448
pusht,AP-rank,33,prefix_a,0,280,448
pusht,AP-rank,33,prefix_b,1,244,392
pusht,AP-rank,34,clean,1,137,224
pusht,AP-rank,34,prefix_a,0,280,448
pusht,AP-rank,34,prefix_b,1,139,224
pusht,AP-rank,35,clean,0,280,448
pusht,AP-rank,35,prefix_a,0,280,448
pusht,AP-rank,35,prefix_b,0,280,448
pusht,AP-rank,36,clean,0,280,448
pusht,AP-rank,36,prefix_a,0,280,448
pusht,AP-rank,36,prefix_b,0,280,448
pusht,AP-rank,37,clean,1,139,224
pusht,AP-rank,37,prefix_a,1,134,216
pusht,AP-rank,37,prefix_b,1,135,216
pusht,AP-rank,38,clean,0,280,448
pusht,AP-rank,38,prefix_a,0,280,448
pusht,AP-rank,38,prefix_b,0,280,448
pusht,AP-rank,39,clean,1,135,216
pusht,AP-rank,39,prefix_a,0,280,448
pusht,AP-rank,39,prefix_b,1,137,224
pusht,AP-rank,40,clean,1,139,224
pusht,AP-rank,40,prefix_a,1,140,224
pusht,AP-rank,40,prefix_b,0,280,448
pusht,AP-rank,41,clean,1,104,168
pusht,AP-rank,41,prefix_a,1,137,224
pusht,AP-rank,41,prefix_b,0,280,448
pusht,AP-rank,42,clean,0,280,448
pusht,AP-rank,42,prefix_a,0,280,448
pusht,AP-rank,42,prefix_b,0,280,448
pusht,AP-rank,43,clean,1,142,232
pusht,AP-rank,43,prefix_a,1,142,232
pusht,AP-rank,43,prefix_b,1,142,232
pusht,AP-rank,44,clean,1,136,224
pusht,AP-rank,44,prefix_a,0,280,448
pusht,AP-rank,44,prefix_b,0,280,448
pusht,AP-rank,45,clean,0,280,448
pusht,AP-rank,45,prefix_a,0,280,448
pusht,AP-rank,45,prefix_b,0,280,448
pusht,AP-rank,46,clean,0,280,448
pusht,AP-rank,46,prefix_a,1,158,256
pusht,AP-rank,46,prefix_b,0,280,448
pusht,AP-rank,47,clean,1,138,224
pusht,AP-rank,47,prefix_a,0,280,448
pusht,AP-rank,47,prefix_b,1,138,224
pusht,AP-rank,48,clean,1,138,224
pusht,AP-rank,48,prefix_a,1,139,224
pusht,AP-rank,48,prefix_b,1,138,224
pusht,AP-rank,49,clean,1,149,240
pusht,AP-rank,49,prefix_a,0,280,448
pusht,AP-rank,49,prefix_b,1,180,288
pusht,AP-rank,50,clean,1,129,208
pusht,AP-rank,50,prefix_a,1,173,280
pusht,AP-rank,50,prefix_b,0,280,448
pusht,AP-rank,51,clean,1,139,224
