task,arm,kind,start,config_H,config_arm,stall_W5_numerator,stall_W5_denominator,stall_W5_percent,stall_W10_numerator,stall_W10_denominator,stall_W10_percent,stall_W20_numerator,stall_W20_denominator,stall_W20_percent,physical_detour_0.25_numerator,physical_detour_0.25_denominator,physical_detour_0.25_percent,physical_detour_0.5_numerator,physical_detour_0.5_denominator,physical_detour_0.5_percent,physical_detour_1.0_numerator,physical_detour_1.0_denominator,physical_detour_1.0_percent,latent_detour_numerator,latent_detour_denominator,latent_detour_percent,config_B,config_iterations,config_memory_fraction,config_target_L,config_key,config_span,config_execution
pusht,cem_observed,budget,Standard,140,cem_observed,76,124,61.29032258064516,56,124,45.16129032258065,33,124,26.612903225806452,4,4,100,3,4,75,0,4,0,2,4,50,,1,,,,,
pusht,cem_observed,budget,Perturbed,140,cem_observed,143,252,56.74603174603175,112,252,44.44444444444444,68,252,26.984126984126984,4,4,100,4,4,100,4,4,100,2,4,50,,1,,,,,
pusht,cem_observed,budget,Perturbed 1,140,cem_observed,69,126,54.76190476190476,54,126,42.857142857142854,32,126,25.396825396825395,2,2,100,2,2,100,2,2,100,1,2,50,,1,,,,,
pusht,cem_observed,budget,Perturbed 2,140,cem_observed,74,126,58.73015873015873,58,126,46.03174603174603,36,126,28.571428571428573,2,2,100,2,2,100,2,2,100,1,2,50,,1,,,,,
pusht,cem_observed,budget,Standard,140,cem_observed,85,117,72.64957264957265,74,117,63.24786324786325,44,117,37.60683760683761,11,11,100,11,11,100,10,11,90.9090909090909,6,11,54.54545454545455,,2,,,,,
pusht,cem_observed,budget,Perturbed,140,cem_observed,157,228,68.85964912280701,135,228,59.21052631578947,92,228,40.35087719298246,28,28,100,28,28,100,27,28,96.42857142857143,22,28,78.57142857142857,,2,,,,,
pusht,cem_observed,budget,Perturbed 1,140,cem_observed,79,113,69.91150442477876,66,113,58.4070796460177,44,113,38.93805309734513,15,15,100,15,15,100,14,15,93.33333333333333,11,15,73.33333333333333,,2,,,,,
pusht,cem_observed,budget,Perturbed 2,140,cem_observed,78,115,67.82608695652173,69,115,60,48,115,41.73913043478261,13,13,100,13,13,100,13,13,100,11,13,84.61538461538461,,2,,,,,
pusht,cem_observed,ablation,Standard,140,cem_observed,45,52,86.53846153846153,45,52,86.53846153846153,40,52,76.92307692307692,76,76,100,76,76,100,76,76,100,70,76,92.10526315789474,,30,0.1,,,,
pusht,cem_observed,ablation,Perturbed,140,cem_observed,90,106,84.90566037735849,88,106,83.01886792452831,76,106,71.69811320754717,150,150,100,150,150,100,149,150,99.33333333333333,143,150,95.33333333333333,,30,0.1,,,,
pusht,cem_observed,ablation,Perturbed 1,140,cem_observed,40,51,78.43137254901961,39,51,76.47058823529412,35,51,68.62745098039215,77,77,100,77,77,100,76,77,98.7012987012987,74,77,96.1038961038961,,30,0.1,,,,
pusht,cem_observed,ablation,Perturbed 2,140,cem_observed,50,55,90.9090909090909,49,55,89.0909090909091,41,55,74.54545454545455,73,73,100,73,73,100,73,73,100,69,73,94.52054794520548,,30,0.1,,,,
pusht,cem_observed,ablation,Standard,140,cem_observed,39,45,86.66666666666667,35,45,77.77777777777777,30,45,66.66666666666667,83,83,100,83,83,100,83,83,100,73,83,87.95180722891567,,30,0.25,,,,
pusht,cem_observed,ablation,Perturbed,140,cem_observed,80,94,85.1063829787234,75,94,79.7872340425532,65,94,69.14893617021276,162,162,100,162,162,100,161,162,99.38271604938272,150,162,92.5925925925926,,30,0.25,,,,
pusht,cem_observed,ablation,Perturbed 1,140,cem_observed,37,46,80.43478260869566,36,46,78.26086956521739,30,46,65.21739130434783,82,82,100,82,82,100,81,82,98.78048780487805,77,82,93.90243902439025,,30,0.25,,,,
pusht,cem_observed,ablation,Perturbed 2,140,cem_observed,43,48,89.58333333333333,39,48,81.25,35,48,72.91666666666667,80,80,100,80,80,100,80,80,100,73,80,91.25,,30,0.25,,,,
pusht,cem_observed,ablation,Standard,140,cem_observed,38,42,90.47619047619048,37,42,88.0952380952381,37,42,88.0952380952381,86,86,100,86,86,100,85,86,98.83720930232558,79,86,91.86046511627907,,30,0.5,,,,
pusht,cem_observed,ablation,Perturbed,140,cem_observed,87,99,87.87878787878788,84,99,84.84848484848484,73,99,73.73737373737374,157,157,100,157,157,100,156,157,99.36305732484077,145,157,92.35668789808918,,30,0.5,,,,
pusht,cem_observed,ablation,Perturbed 1,140,cem_observed,44,49,89.79591836734694,43,49,87.75510204081633,37,49,75.51020408163265,79,79,100,79,79,100,78,79,98.73417721518987,73,79,92.40506329113924,,30,0.5,,,,
pusht,cem_observed,ablation,Perturbed 2,140,cem_observed,43,50,86,41,50,82,36,50,72,78,78,100,78,78,100,78,78,100,72,78,92.3076923076923,,30,0.5,,,,
pusht,cem_observed,ablation,Standard,140,cem_observed,47,53,88.67924528301887,47,53,88.67924528301887,44,53,83.01886792452831,75,75,100,74,75,98.66666666666667,74,75,98.66666666666667,72,75,96,,30,,10,,,
pusht,cem_observed,ablation,Perturbed,140,cem_observed,90,109,82.56880733944953,82,109,75.22935779816514,72,109,66.05504587155963,147,147,100,146,147,99.31972789115646,146,147,99.31972789115646,136,147,92.51700680272108,,30,,10,,,
pusht,cem_observed,ablation,Perturbed 1,140,cem_observed,44,58,75.86206896551724,40,58,68.96551724137932,35,58,60.3448275862069,70,70,100,70,70,100,70,70,100,65,70,92.85714285714286,,30,,10,,,
pusht,cem_observed,ablation,Perturbed 2,140,cem_observed,46,51,90.19607843137256,42,51,82.3529411764706,37,51,72.54901960784314,77,77,100,76,77,98.7012987012987,76,77,98.7012987012987,71,77,92.20779220779221,,30,,10,,,
pusht,cem_observed,ablation,Standard,140,cem_observed,77,84,91.66666666666667,75,84,89.28571428571429,66,84,78.57142857142857,44,44,100,44,44,100,43,44,97.72727272727273,37,44,84.0909090909091,,30,,1,,,
pusht,cem_observed,ablation,Perturbed,140,cem_observed,167,181,92.26519337016575,161,181,88.95027624309392,146,181,80.66298342541437,75,75,100,75,75,100,74,75,98.66666666666667,64,75,85.33333333333333,,30,,1,,,
pusht,cem_observed,ablation,Perturbed 1,140,cem_observed,84,90,93.33333333333333,80,90,88.88888888888889,70,90,77.77777777777777,38,38,100,38,38,100,38,38,100,32,38,84.21052631578948,,30,,1,,,
pusht,cem_observed,ablation,Perturbed 2,140,cem_observed,83,91,91.20879120879121,81,91,89.01098901098901,76,91,83.51648351648352,37,37,100,37,37,100,36,37,97.29729729729729,32,37,86.48648648648648,,30,,1,,,
pusht,cem_observed,ablation,Standard,140,cem_observed,39,40,97.5,38,40,95,34,40,85,88,88,100,88,88,100,88,88,100,84,88,95.45454545454545,,30,,3,,,
pusht,cem_observed,ablation,Perturbed,140,cem_observed,94,100,94,86,100,86,76,100,76,156,156,100,156,156,100,156,156,100,145,156,92.94871794871794,,30,,3,,,
pusht,cem_observed,ablation,Perturbed 1,140,cem_observed,51,55,92.72727272727273,45,55,81.81818181818181,41,55,74.54545454545455,73,73,100,73,73,100,73,73,100,68,73,93.15068493150685,,30,,3,,,
pusht,cem_observed,ablation,Perturbed 2,140,cem_observed,43,45,95.55555555555556,41,45,91.11111111111111,35,45,77.77777777777777,83,83,100,83,83,100,83,83,100,77,83,92.7710843373494,,30,,3,,,
pusht,cem_observed,budget,Standard,140,cem_observed,58,72,80.55555555555556,52,72,72.22222222222223,46,72,63.888888888888886,56,56,100,55,56,98.21428571428571,54,56,96.42857142857143,52,56,92.85714285714286,,5,,,,,
pusht,cem_observed,budget,Perturbed,140,cem_observed,109,145,75.17241379310344,103,145,71.03448275862068,85,145,58.62068965517241,111,111,100,110,111,99.09909909909909,109,111,98.1981981981982,100,111,90.09009009009009,,5,,,,,
pusht,cem_observed,budget,Perturbed 1,140,cem_observed,55,71,77.46478873239437,51,71,71.83098591549296,42,71,59.15492957746479,57,57,100,57,57,100,57,57,100,52,57,91.2280701754386,,5,,,,,
pusht,cem_observed,budget,Perturbed 2,140,cem_observed,54,74,72.97297297297297,52,74,70.27027027027027,43,74,58.108108108108105,54,54,100,53,54,98.14814814814815,52,54,96.29629629629629,48,54,88.88888888888889,,5,,,,,
pusht,cem_transport,transport,Standard,140,cem_transport,45,49,91.83673469387755,43,49,87.75510204081633,38,49,77.55102040816327,79,79,100,79,79,100,76,79,96.20253164556962,74,79,93.67088607594937,,30,,,,,
pusht,cem_transport,transport,Perturbed,140,cem_transport,122,142,85.91549295774648,111,142,78.16901408450704,94,142,66.19718309859155,114,114,100,114,114,100,113,114,99.12280701754386,104,114,91.2280701754386,,30,,,,,
pusht,cem_transport,transport,Perturbed 1,140,cem_transport,52,65,80,48,65,73.84615384615384,37,65,56.92307692307692,63,63,100,63,63,100,63,63,100,59,63,93.65079365079364,,30,,,,,
pusht,cem_transport,transport,Perturbed 2,140,cem_transport,70,77,90.9090909090909,63,77,81.81818181818181,57,77,74.02597402597402,51,51,100,51,51,100,50,51,98.03921568627452,45,51,88.23529411764706,,30,,,,,
pusht,rank_learned,main,Standard,140,rank_learned,57,58,98.27586206896552,54,58,93.10344827586206,41,58,70.6896551724138,70,70,100,70,70,100,68,70,97.14285714285714,64,70,91.42857142857143,,30,,,,,
pusht,rank_learned,main,Perturbed,140,rank_learned,153,165,92.72727272727273,144,165,87.27272727272727,121,165,73.33333333333333,91,91,100,90,91,98.9010989010989,88,91,96.7032967032967,81,91,89.01098901098901,,30,,,,,
pusht,rank_learned,main,Perturbed 1,140,rank_learned,77,84,91.66666666666667,73,84,86.9047619047619,57,84,67.85714285714286,44,44,100,43,44,97.72727272727273,42,44,95.45454545454545,40,44,90.9090909090909,,30,,,,,
pusht,rank_learned,main,Perturbed 2,140,rank_learned,76,81,93.82716049382717,71,81,87.65432098765432,64,81,79.01234567901234,47,47,100,47,47,100,46,47,97.87234042553192,41,47,87.23404255319149,,30,,,,,
pusht,rank_observed,ablation,Standard,140,rank_observed,43,47,91.48936170212765,41,47,87.23404255319149,35,47,74.46808510638297,81,81,100,81,81,100,79,81,97.53086419753086,80,81,98.76543209876543,,30,,,no_delta,,
pusht,rank_observed,ablation,Perturbed,140,rank_observed,131,141,92.90780141843972,124,141,87.94326241134752,102,141,72.34042553191489,115,115,100,115,115,100,114,115,99.1304347826087,109,115,94.78260869565217,,30,,,no_delta,,
pusht,rank_observed,ablation,Perturbed 1,140,rank_observed,65,73,89.04109589041096,62,73,84.93150684931507,49,73,67.12328767123287,55,55,100,55,55,100,54,55,98.18181818181819,53,55,96.36363636363636,,30,,,no_delta,,
pusht,rank_observed,ablation,Perturbed 2,140,rank_observed,66,68,97.05882352941177,62,68,91.17647058823529,53,68,77.94117647058823,60,60,100,60,60,100,60,60,100,56,60,93.33333333333333,,30,,,no_delta,,
pusht,rank_observed,ablation,Standard,140,rank_observed,40,42,95.23809523809524,37,42,88.0952380952381,29,42,69.04761904761905,86,86,100,86,86,100,84,86,97.67441860465117,84,86,97.67441860465117,,30,,,no_far,,
pusht,rank_observed,ablation,Perturbed,140,rank_observed,108,127,85.03937007874016,99,127,77.95275590551181,75,127,59.05511811023622,129,129,100,128,129,99.2248062015504,128,129,99.2248062015504,119,129,92.24806201550388,,30,,,no_far,,
pusht,rank_observed,ablation,Perturbed 1,140,rank_observed,55,67,82.08955223880596,53,67,79.1044776119403,40,67,59.701492537313435,61,61,100,61,61,100,61,61,100,56,61,91.80327868852459,,30,,,no_far,,
pusht,rank_observed,ablation,Perturbed 2,140,rank_observed,53,60,88.33333333333333,46,60,76.66666666666667,35,60,58.333333333333336,68,68,100,67,68,98.52941176470588,67,68,98.52941176470588,63,68,92.6470588235294,,30,,,no_far,,
pusht,rank_observed,ablation,Standard,140,rank_observed,57,60,95,53,60,88.33333333333333,44,60,73.33333333333333,68,68,100,68,68,100,66,68,97.05882352941177,64,68,94.11764705882354,,30,0.1,,,,
pusht,rank_observed,ablation,Perturbed,140,rank_observed,144,155,92.90322580645162,139,155,89.6774193548387,112,155,72.25806451612904,101,101,100,101,101,100,100,101,99.00990099009901,94,101,93.06930693069307,,30,0.1,,,,
pusht,rank_observed,ablation,Perturbed 1,140,rank_observed,76,83,91.56626506024097,76,83,91.56626506024097,57,83,68.67469879518072,45,45,100,45,45,100,44,45,97.77777777777777,40,45,88.88888888888889,,30,0.1,,,,
pusht,rank_observed,ablation,Perturbed 2,140,rank_observed,68,72,94.44444444444444,63,72,87.5,55,72,76.38888888888889,56,56,100,56,56,100,56,56,100,54,56,96.42857142857143,,30,0.1,,,,
pusht,rank_observed,ablation,Standard,140,rank_observed,50,53,94.33962264150944,48,53,90.56603773584905,37,53,69.81132075471699,75,75,100,75,75,100,73,75,97.33333333333333,70,75,93.33333333333333,,30,0.25,,,,
pusht,rank_observed,ablation,Perturbed,140,rank_observed,135,146,92.46575342465754,124,146,84.93150684931507,99,146,67.8082191780822,110,110,100,110,110,100,108,110,98.18181818181819,106,110,96.36363636363636,,30,0.25,,,,
pusht,rank_observed,ablation,Perturbed 1,140,rank_observed,72,76,94.73684210526316,64,76,84.21052631578948,52,76,68.42105263157895,52,52,100,52,52,100,51,52,98.07692307692308,49,52,94.23076923076923,,30,0.25,,,,
pusht,rank_observed,ablation,Perturbed 2,140,rank_observed,63,70,90,60,70,85.71428571428571,47,70,67.14285714285714,58,58,100,58,58,100,57,58,98.27586206896552,57,58,98.27586206896552,,30,0.25,,,,
pusht,rank_observed,ablation,Standard,140,rank_observed,46,49,93.87755102040816,44,49,89.79591836734694,36,49,73.46938775510205,79,79,100,79,79,100,76,79,96.20253164556962,77,79,97.46835443037975,,30,0.5,,,,
pusht,rank_observed,ablation,Perturbed,140,rank_observed,136,145,93.79310344827586,132,145,91.03448275862068,98,145,67.58620689655173,111,111,100,111,111,100,108,111,97.29729729729729,105,111,94.5945945945946,,30,0.5,,,,
pusht,rank_observed,ablation,Perturbed 1,140,rank_observed,70,75,93.33333333333333,67,75,89.33333333333333,49,75,65.33333333333333,53,53,100,53,53,100,52,53,98.11320754716981,50,53,94.33962264150944,,30,0.5,,,,
pusht,rank_observed,ablation,Perturbed 2,140,rank_observed,66,70,94.28571428571429,65,70,92.85714285714286,49,70,70,58,58,100,58,58,100,56,58,96.55172413793103,55,58,94.82758620689656,,30,0.5,,,,
pusht,rank_observed,ablation,Standard,140,rank_observed,127,128,99.21875,125,128,97.65625,122,128,95.3125,0,0,,0,0,,0,0,,0,0,,,30,,,,fixed,
pusht,rank_observed,ablation,Perturbed,140,rank_observed,253,256,98.828125,252,256,98.4375,248,256,96.875,0,0,,0,0,,0,0,,0,0,,,30,,,,fixed,
pusht,rank_observed,ablation,Perturbed 1,140,rank_observed,126,128,98.4375,125,128,97.65625,123,128,96.09375,0,0,,0,0,,0,0,,0,0,,,30,,,,fixed,
pusht,rank_observed,ablation,Perturbed 2,140,rank_observed,127,128,99.21875,127,128,99.21875,125,128,97.65625,0,0,,0,0,,0,0,,0,0,,,30,,,,fixed,
pusht,rank_observed,ablation,Standard,140,rank_observed,46,52,88.46153846153847,44,52,84.61538461538461,38,52,73.07692307692308,76,76,100,76,76,100,76,76,100,74,76,97.36842105263158,,30,,10,,,
pusht,rank_observed,ablation,Perturbed,140,rank_observed,151,168,89.88095238095238,147,168,87.5,123,168,73.21428571428571,88,88,100,87,88,98.86363636363636,87,88,98.86363636363636,83,88,94.31818181818181,,30,,10,,,
pusht,rank_observed,ablation,Perturbed 1,140,rank_observed,70,81,86.41975308641975,69,81,85.18518518518519,60,81,74.07407407407408,47,47,100,47,47,100,47,47,100,46,47,97.87234042553192,,30,,10,,,
pusht,rank_observed,ablation,Perturbed 2,140,rank_observed,81,87,93.10344827586206,78,87,89.65517241379311,63,87,72.41379310344827,41,41,100,40,41,97.5609756097561,40,41,97.5609756097561,37,41,90.2439024390244,,30,,10,,,
pusht,rank_observed,ablation,Standard,140,rank_observed,80,89,89.88764044943821,74,89,83.14606741573034,66,89,74.15730337078652,39,39,100,39,39,100,37,39,94.87179487179488,39,39,100,,30,,1,,,
pusht,rank_observed,ablation,Perturbed,140,rank_observed,181,200,90.5,168,200,84,134,200,67,56,56,100,55,56,98.21428571428571,53,56,94.64285714285714,51,56,91.07142857142857,,30,,1,,,
pusht,rank_observed,ablation,Perturbed 1,140,rank_observed,90,100,90,81,100,81,66,100,66,28,28,100,27,28,96.42857142857143,26,28,92.85714285714286,25,28,89.28571428571429,,30,,1,,,
pusht,rank_observed,ablation,Perturbed 2,140,rank_observed,91,100,91,87,100,87,68,100,68,28,28,100,28,28,100,27,28,96.42857142857143,26,28,92.85714285714286,,30,,1,,,
pusht,rank_observed,ablation,Standard,140,rank_observed,55,65,84.61538461538461,48,65,73.84615384615384,36,65,55.38461538461539,63,63,100,63,63,100,61,63,96.82539682539682,57,63,90.47619047619048,,30,,3,,,
pusht,rank_observed,ablation,Perturbed,140,rank_observed,147,165,89.0909090909091,136,165,82.42424242424242,114,165,69.0909090909091,91,91,100,91,91,100,89,91,97.8021978021978,86,91,94.50549450549451,,30,,3,,,
pusht,rank_observed,ablation,Perturbed 1,140,rank_observed,76,85,89.41176470588235,71,85,83.52941176470588,62,85,72.94117647058823,43,43,100,43,43,100,41,43,95.34883720930233,40,43,93.02325581395348,,30,,3,,,
pusht,rank_observed,ablation,Perturbed 2,140,rank_observed,71,80,88.75,65,80,81.25,52,80,65,48,48,100,48,48,100,48,48,100,46,48,95.83333333333333,,30,,3,,,
cube,cem_final,budget,Standard,150,cem_final,122,122,100,122,122,100,120,122,98.36065573770492,1,5,20,1,5,20,0,5,0,0,5,0,,10,,,,,
cube,cem_final,budget,Perturbed,150,cem_final,245,246,99.59349593495935,245,246,99.59349593495935,245,246,99.59349593495935,3,8,37.5,2,8,25,0,8,0,2,8,25,,10,,,,,
cube,cem_final,budget,Perturbed 1,150,cem_final,122,122,100,122,122,100,122,122,100,2,5,40,1,5,20,0,5,0,2,5,40,,10,,,,,
cube,cem_final,budget,Perturbed 2,150,cem_final,123,124,99.19354838709677,123,124,99.19354838709677,123,124,99.19354838709677,1,3,33.333333333333336,1,3,33.333333333333336,0,3,0,0,3,0,,10,,,,,
reacher,cem_final,budget,Standard,150,cem_final,0,98,0,0,98,0,0,98,0,13,30,43.333333333333336,12,30,40,11,30,36.666666666666664,5,30,16.666666666666668,,10,,,,,
reacher,cem_final,budget,Perturbed,150,cem_final,0,196,0,0,196,0,0,196,0,20,57,35.08771929824562,18,57,31.57894736842105,17,57,29.82456140350877,4,57,7.017543859649122,,10,,,,,
reacher,cem_final,budget,Perturbed 1,150,cem_final,0,98,0,0,98,0,0,98,0,11,29,37.93103448275862,10,29,34.48275862068966,10,29,34.48275862068966,3,29,10.344827586206897,,10,,,,,
reacher,cem_final,budget,Perturbed 2,150,cem_final,0,98,0,0,98,0,0,98,0,9,28,32.142857142857146,8,28,28.571428571428573,7,28,25,1,28,3.5714285714285716,,10,,,,,
cube,cem_final,budget,Standard,150,cem_final,90,123,73.17073170731707,71,123,57.72357723577236,54,123,43.90243902439025,0,4,0,0,4,0,0,4,0,0,4,0,,1,,,,,
cube,cem_final,budget,Perturbed,150,cem_final,197,251,78.48605577689243,177,251,70.5179282868526,145,251,57.76892430278885,0,3,0,0,3,0,0,3,0,0,3,0,,1,,,,,
cube,cem_final,budget,Perturbed 1,150,cem_final,102,126,80.95238095238095,92,126,73.01587301587301,76,126,60.317460317460316,0,1,0,0,1,0,0,1,0,0,1,0,,1,,,,,
cube,cem_final,budget,Perturbed 2,150,cem_final,95,125,76,85,125,68,69,125,55.2,0,2,0,0,2,0,0,2,0,0,2,0,,1,,,,,
reacher,cem_final,budget,Standard,150,cem_final,12,107,11.214953271028037,2,107,1.8691588785046729,0,107,0,3,21,14.285714285714286,2,21,9.523809523809524,0,21,0,0,21,0,,1,,,,,
reacher,cem_final,budget,Perturbed,150,cem_final,18,217,8.294930875576037,5,217,2.304147465437788,1,217,0.4608294930875576,7,36,19.444444444444443,5,36,13.88888888888889,2,36,5.555555555555555,1,36,2.7777777777777777,,1,,,,,
reacher,cem_final,budget,Perturbed 1,150,cem_final,9,107,8.411214953271028,2,107,1.8691588785046729,1,107,0.9345794392523364,4,20,20,3,20,15,2,20,10,1,20,5,,1,,,,,
reacher,cem_final,budget,Perturbed 2,150,cem_final,9,110,8.181818181818182,3,110,2.727272727272727,0,110,0,3,16,18.75,2,16,12.5,0,16,0,0,16,0,,1,,,,,
cube,cem_final,budget,Standard,150,cem_final,108,124,87.09677419354838,93,124,75,60,124,48.38709677419355,0,3,0,0,3,0,0,3,0,0,3,0,,2,,,,,
cube,cem_final,budget,Perturbed,150,cem_final,225,250,90,203,250,81.2,164,250,65.6,0,4,0,0,4,0,0,4,0,0,4,0,,2,,,,,
cube,cem_final,budget,Perturbed 1,150,cem_final,116,125,92.8,104,125,83.2,84,125,67.2,0,2,0,0,2,0,0,2,0,0,2,0,,2,,,,,
cube,cem_final,budget,Perturbed 2,150,cem_final,109,125,87.2,99,125,79.2,80,125,64,0,2,0,0,2,0,0,2,0,0,2,0,,2,,,,,
reacher,cem_final,budget,Standard,150,cem_final,0,104,0,0,104,0,0,104,0,5,24,20.833333333333332,5,24,20.833333333333332,3,24,12.5,0,24,0,,2,,,,,
reacher,cem_final,budget,Perturbed,150,cem_final,0,209,0,0,209,0,0,209,0,12,44,27.272727272727273,10,44,22.727272727272727,4,44,9.090909090909092,1,44,2.272727272727273,,2,,,,,
reacher,cem_final,budget,Perturbed 1,150,cem_final,0,105,0,0,105,0,0,105,0,6,22,27.272727272727273,5,22,22.727272727272727,3,22,13.636363636363637,0,22,0,,2,,,,,
reacher,cem_final,budget,Perturbed 2,150,cem_final,0,104,0,0,104,0,0,104,0,6,22,27.272727272727273,5,22,22.727272727272727,1,22,4.545454545454546,1,22,4.545454545454546,,2,,,,,
cube,cem_final,budget,Standard,150,cem_final,121,124,97.58064516129032,120,124,96.7741935483871,117,124,94.35483870967742,0,3,0,0,3,0,0,3,0,0,3,0,,5,,,,,
cube,cem_final,budget,Perturbed,150,cem_final,245,250,98,245,250,98,241,250,96.4,0,4,0,0,4,0,0,4,0,0,4,0,,5,,,,,
cube,cem_final,budget,Perturbed 1,150,cem_final,122,125,97.6,122,125,97.6,121,125,96.8,0,2,0,0,2,0,0,2,0,0,2,0,,5,,,,,
cube,cem_final,budget,Perturbed 2,150,cem_final,123,125,98.4,123,125,98.4,120,125,96,0,2,0,0,2,0,0,2,0,0,2,0,,5,,,,,
reacher,cem_final,budget,Standard,150,cem_final,0,97,0,0,97,0,0,97,0,11,31,35.483870967741936,9,31,29.032258064516128,8,31,25.806451612903224,2,31,6.451612903225806,,5,,,,,
reacher,cem_final,budget,Perturbed,150,cem_final,0,204,0,0,204,0,0,204,0,21,49,42.857142857142854,19,49,38.775510204081634,13,49,26.53061224489796,3,49,6.122448979591836,,5,,,,,
reacher,cem_final,budget,Perturbed 1,150,cem_final,0,102,0,0,102,0,0,102,0,10,25,40,10,25,40,6,25,24,1,25,4,,5,,,,,
reacher,cem_final,budget,Perturbed 2,150,cem_final,0,102,0,0,102,0,0,102,0,11,24,45.833333333333336,9,24,37.5,7,24,29.166666666666668,2,24,8.333333333333334,,5,,,,,
cube,cem_learned,budget,Standard,150,cem_learned,51,52,98.07692307692308,44,52,84.61538461538461,30,52,57.69230769230769,55,75,73.33333333333333,45,75,60,39,75,52,23,75,30.666666666666668,,10,,,,,
cube,cem_learned,budget,Perturbed,150,cem_learned,162,166,97.59036144578313,145,166,87.34939759036145,101,166,60.8433734939759,70,88,79.54545454545455,61,88,69.31818181818181,50,88,56.81818181818182,22,88,25,,10,,,,,
cube,cem_learned,budget,Perturbed 1,150,cem_learned,84,84,100,74,84,88.0952380952381,53,84,63.095238095238095,35,43,81.3953488372093,29,43,67.44186046511628,26,43,60.46511627906977,10,43,23.25581395348837,,10,,,,,
cube,cem_learned,budget,Perturbed 2,150,cem_learned,78,82,95.1219512195122,71,82,86.58536585365853,48,82,58.53658536585366,35,45,77.77777777777777,32,45,71.11111111111111,24,45,53.333333333333336,12,45,26.666666666666668,,10,,,,,
reacher,cem_learned,budget,Standard,150,cem_learned,0,47,0,0,47,0,0,47,0,76,81,93.82716049382717,64,81,79.01234567901234,33,81,40.74074074074074,40,81,49.382716049382715,,10,,,,,
reacher,cem_learned,budget,Perturbed,150,cem_learned,0,101,0,0,101,0,0,101,0,145,152,95.39473684210526,119,152,78.28947368421052,65,152,42.76315789473684,79,152,51.973684210526315,,10,,,,,
reacher,cem_learned,budget,Perturbed 1,150,cem_learned,0,49,0,0,49,0,0,49,0,75,78,96.15384615384616,63,78,80.76923076923077,34,78,43.58974358974359,39,78,50,,10,,,,,
reacher,cem_learned,budget,Perturbed 2,150,cem_learned,0,52,0,0,52,0,0,52,0,70,74,94.5945945945946,56,74,75.67567567567568,31,74,41.891891891891895,40,74,54.054054054054056,,10,,,,,
cube,cem_learned,budget,Standard,150,cem_learned,41,113,36.283185840707965,36,113,31.858407079646017,29,113,25.663716814159294,9,14,64.28571428571429,4,14,28.571428571428573,3,14,21.428571428571427,9,14,64.28571428571429,,1,,,,,
cube,cem_learned,budget,Perturbed,150,cem_learned,146,239,61.08786610878661,128,239,53.55648535564853,103,239,43.09623430962343,11,15,73.33333333333333,7,15,46.666666666666664,2,15,13.333333333333334,10,15,66.66666666666667,,1,,,,,
cube,cem_learned,budget,Perturbed 1,150,cem_learned,74,117,63.24786324786325,64,117,54.7008547008547,52,117,44.44444444444444,7,10,70,5,10,50,2,10,20,7,10,70,,1,,,,,
cube,cem_learned,budget,Perturbed 2,150,cem_learned,72,122,59.01639344262295,64,122,52.459016393442624,51,122,41.80327868852459,4,5,80,2,5,40,0,5,0,3,5,60,,1,,,,,
reacher,cem_learned,budget,Standard,150,cem_learned,24,66,36.36363636363637,10,66,15.151515151515152,2,66,3.0303030303030303,37,62,59.67741935483871,22,62,35.483870967741936,15,62,24.193548387096776,34,62,54.83870967741935,,1,,,,,
reacher,cem_learned,budget,Perturbed,150,cem_learned,54,128,42.1875,30,128,23.4375,6,128,4.6875,69,125,55.2,38,125,30.4,24,125,19.2,63,125,50.4,,1,,,,,
reacher,cem_learned,budget,Perturbed 1,150,cem_learned,25,66,37.878787878787875,14,66,21.21212121212121,4,66,6.0606060606060606,36,61,59.01639344262295,19,61,31.147540983606557,13,61,21.311475409836067,31,61,50.81967213114754,,1,,,,,
reacher,cem_learned,budget,Perturbed 2,150,cem_learned,29,62,46.774193548387096,16,62,25.806451612903224,2,62,3.225806451612903,33,64,51.5625,19,64,29.6875,11,64,17.1875,32,64,50,,1,,,,,
cube,cem_learned,budget,Standard,150,cem_learned,40,76,52.63157894736842,34,76,44.73684210526316,24,76,31.57894736842105,43,51,84.31372549019608,41,51,80.3921568627451,35,51,68.62745098039215,36,51,70.58823529411765,,2,,,,,
cube,cem_learned,budget,Perturbed,150,cem_learned,135,189,71.42857142857143,121,189,64.02116402116403,92,189,48.67724867724868,55,65,84.61538461538461,53,65,81.53846153846153,46,65,70.76923076923077,43,65,66.15384615384616,,2,,,,,
cube,cem_learned,budget,Perturbed 1,150,cem_learned,70,95,73.6842105263158,62,95,65.26315789473684,48,95,50.526315789473685,26,32,81.25,25,32,78.125,23,32,71.875,20,32,62.5,,2,,,,,
cube,cem_learned,budget,Perturbed 2,150,cem_learned,65,94,69.14893617021276,59,94,62.765957446808514,44,94,46.808510638297875,29,33,87.87878787878788,28,33,84.84848484848484,23,33,69.6969696969697,23,33,69.6969696969697,,2,,,,,
reacher,cem_learned,budget,Standard,150,cem_learned,8,63,12.698412698412698,1,63,1.5873015873015872,1,63,1.5873015873015872,43,65,66.15384615384616,24,65,36.92307692307692,15,65,23.076923076923077,31,65,47.69230769230769,,2,,,,,
