task,query_ordinal,condition,selector,entered_policy,success,primitive_steps,first_candidate_rank
reacher,53,clean,Simulator-Final,1,1,10,6
reacher,53,clean,Simulator-Observed,1,1,151,0
reacher,53,clean,Simulator-Learned,1,1,20,4
reacher,53,clean,Displacement-Observed,1,1,151,0
reacher,53,prefix_a,Direct,1,1,154,0
reacher,53,prefix_a,Predictor-Final,1,1,154,0
reacher,53,prefix_a,Predictor-Observed,1,1,131,1
reacher,53,prefix_a,Predictor-Learned,1,1,150,5
reacher,53,prefix_a,Simulator-Final,1,1,154,0
reacher,53,prefix_a,Simulator-Observed,1,1,154,0
reacher,53,prefix_a,Simulator-Learned,1,1,150,5
reacher,53,prefix_a,Displacement-Observed,1,1,154,0
reacher,53,prefix_b,Direct,1,1,66,0
reacher,53,prefix_b,Predictor-Final,1,1,148,1
reacher,53,prefix_b,Predictor-Observed,1,1,150,7
reacher,53,prefix_b,Predictor-Learned,1,1,66,0
reacher,53,prefix_b,Simulator-Final,1,1,148,1
reacher,53,prefix_b,Simulator-Observed,1,1,150,7
reacher,53,prefix_b,Simulator-Learned,1,1,148,1
reacher,53,prefix_b,Displacement-Observed,1,1,150,7
reacher,54,clean,Direct,1,1,157,0
reacher,54,clean,Predictor-Final,1,1,146,2
reacher,54,clean,Predictor-Observed,1,1,157,0
reacher,54,clean,Predictor-Learned,1,1,157,0
reacher,54,clean,Simulator-Final,1,1,146,2
reacher,54,clean,Simulator-Observed,1,1,157,0
reacher,54,clean,Simulator-Learned,1,1,29,4
reacher,54,clean,Displacement-Observed,1,1,157,0
reacher,54,prefix_a,Direct,1,1,21,0
reacher,54,prefix_a,Predictor-Final,1,1,154,1
reacher,54,prefix_a,Predictor-Observed,1,1,39,5
reacher,54,prefix_a,Predictor-Learned,1,1,23,4
reacher,54,prefix_a,Simulator-Final,1,1,154,1
reacher,54,prefix_a,Simulator-Observed,1,1,21,0
reacher,54,prefix_a,Simulator-Learned,1,1,23,4
reacher,54,prefix_a,Displacement-Observed,1,1,21,0
reacher,54,prefix_b,Direct,1,1,80,0
reacher,54,prefix_b,Predictor-Final,1,1,80,0
reacher,54,prefix_b,Predictor-Observed,1,1,171,2
reacher,54,prefix_b,Predictor-Learned,1,1,41,3
reacher,54,prefix_b,Simulator-Final,1,1,17,4
reacher,54,prefix_b,Simulator-Observed,1,1,171,2
reacher,54,prefix_b,Simulator-Learned,1,1,32,7
reacher,54,prefix_b,Displacement-Observed,1,1,80,0
reacher,55,clean,Direct,1,1,134,0
reacher,55,clean,Predictor-Final,1,1,151,7
reacher,55,clean,Predictor-Observed,1,1,134,0
reacher,55,clean,Predictor-Learned,1,1,167,1
reacher,55,clean,Simulator-Final,1,1,217,5
reacher,55,clean,Simulator-Observed,1,1,167,1
reacher,55,clean,Simulator-Learned,1,1,175,3
reacher,55,clean,Displacement-Observed,1,1,137,6
reacher,55,prefix_a,Direct,1,1,186,0
reacher,55,prefix_a,Predictor-Final,1,1,173,6
reacher,55,prefix_a,Predictor-Observed,1,1,169,3
reacher,55,prefix_a,Predictor-Learned,1,1,186,0
reacher,55,prefix_a,Simulator-Final,1,1,173,6
reacher,55,prefix_a,Simulator-Observed,1,1,132,1
reacher,55,prefix_a,Simulator-Learned,1,1,186,0
reacher,55,prefix_a,Displacement-Observed,1,1,186,0
reacher,55,prefix_b,Direct,1,1,65,0
reacher,55,prefix_b,Predictor-Final,1,1,166,2
reacher,55,prefix_b,Predictor-Observed,1,1,143,4
reacher,55,prefix_b,Predictor-Learned,1,1,212,1
reacher,55,prefix_b,Simulator-Final,1,1,166,2
reacher,55,prefix_b,Simulator-Observed,1,1,143,4
reacher,55,prefix_b,Simulator-Learned,1,1,212,1
reacher,55,prefix_b,Displacement-Observed,1,1,65,0
reacher,56,clean,Direct,1,1,140,0
reacher,56,clean,Predictor-Final,1,1,155,3
reacher,56,clean,Predictor-Observed,1,1,140,0
reacher,56,clean,Predictor-Learned,1,1,149,7
reacher,56,clean,Simulator-Final,1,1,177,4
reacher,56,clean,Simulator-Observed,1,1,140,0
reacher,56,clean,Simulator-Learned,1,1,149,7
reacher,56,clean,Displacement-Observed,1,1,140,0
reacher,56,prefix_a,Direct,1,1,112,0
reacher,56,prefix_a,Predictor-Final,1,1,54,7
reacher,56,prefix_a,Predictor-Observed,1,1,112,0
reacher,56,prefix_a,Predictor-Learned,1,1,82,6
reacher,56,prefix_a,Simulator-Final,1,1,82,6
reacher,56,prefix_a,Simulator-Observed,1,1,112,0
reacher,56,prefix_a,Simulator-Learned,1,1,54,7
reacher,56,prefix_a,Displacement-Observed,1,1,112,0
reacher,56,prefix_b,Direct,1,1,146,0
reacher,56,prefix_b,Predictor-Final,1,1,163,4
reacher,56,prefix_b,Predictor-Observed,1,1,221,3
reacher,56,prefix_b,Predictor-Learned,1,1,163,4
reacher,56,prefix_b,Simulator-Final,1,1,163,4
reacher,56,prefix_b,Simulator-Observed,1,1,149,1
reacher,56,prefix_b,Simulator-Learned,1,1,163,4
reacher,56,prefix_b,Displacement-Observed,1,1,146,0
reacher,57,clean,Direct,1,1,179,0
reacher,57,clean,Predictor-Final,1,1,154,2
reacher,57,clean,Predictor-Observed,1,1,179,0
reacher,57,clean,Predictor-Learned,1,1,168,6
reacher,57,clean,Simulator-Final,1,1,154,2
reacher,57,clean,Simulator-Observed,1,1,158,7
reacher,57,clean,Simulator-Learned,1,1,168,6
reacher,57,clean,Displacement-Observed,1,1,179,0
reacher,57,prefix_a,Direct,1,1,182,0
reacher,57,prefix_a,Predictor-Final,1,1,187,6
reacher,57,prefix_a,Predictor-Observed,1,1,182,0
reacher,57,prefix_a,Predictor-Learned,1,1,137,3
reacher,57,prefix_a,Simulator-Final,1,1,187,6
reacher,57,prefix_a,Simulator-Observed,1,1,182,0
reacher,57,prefix_a,Simulator-Learned,1,1,137,3
reacher,57,prefix_a,Displacement-Observed,1,0,300,5
reacher,57,prefix_b,Direct,1,1,137,0
reacher,57,prefix_b,Predictor-Final,1,0,300,2
reacher,57,prefix_b,Predictor-Observed,1,1,73,1
reacher,57,prefix_b,Predictor-Learned,1,1,137,0
reacher,57,prefix_b,Simulator-Final,1,1,170,4
reacher,57,prefix_b,Simulator-Observed,1,1,137,0
reacher,57,prefix_b,Simulator-Learned,1,1,157,3
reacher,57,prefix_b,Displacement-Observed,1,1,137,0
reacher,58,clean,Direct,1,1,154,0
reacher,58,clean,Predictor-Final,1,1,165,2
reacher,58,clean,Predictor-Observed,1,1,149,7
reacher,58,clean,Predictor-Learned,1,1,154,5
reacher,58,clean,Simulator-Final,1,1,165,2
reacher,58,clean,Simulator-Observed,1,1,149,7
reacher,58,clean,Simulator-Learned,1,1,162,3
reacher,58,clean,Displacement-Observed,1,1,154,0
reacher,58,prefix_a,Direct,1,1,148,0
reacher,58,prefix_a,Predictor-Final,1,1,167,1
reacher,58,prefix_a,Predictor-Observed,1,1,167,1
reacher,58,prefix_a,Predictor-Learned,1,1,180,6
reacher,58,prefix_a,Simulator-Final,1,1,167,1
reacher,58,prefix_a,Simulator-Observed,1,1,148,0
reacher,58,prefix_a,Simulator-Learned,1,1,180,6
reacher,58,prefix_a,Displacement-Observed,1,1,146,3
reacher,58,prefix_b,Direct,1,1,151,0
reacher,58,prefix_b,Predictor-Final,1,1,172,2
reacher,58,prefix_b,Predictor-Observed,1,1,155,1
reacher,58,prefix_b,Predictor-Learned,1,1,155,3
reacher,58,prefix_b,Simulator-Final,1,1,155,1
reacher,58,prefix_b,Simulator-Observed,1,1,148,4
reacher,58,prefix_b,Simulator-Learned,1,1,148,4
reacher,58,prefix_b,Displacement-Observed,1,1,151,0
reacher,59,clean,Direct,1,1,154,0
reacher,59,clean,Predictor-Final,1,0,300,6
reacher,59,clean,Predictor-Observed,1,0,300,2
reacher,59,clean,Predictor-Learned,1,1,154,0
reacher,59,clean,Simulator-Final,1,0,300,6
reacher,59,clean,Simulator-Observed,1,0,300,2
reacher,59,clean,Simulator-Learned,1,1,154,0
reacher,59,clean,Displacement-Observed,1,1,154,0
reacher,59,prefix_a,Direct,1,0,300,0
reacher,59,prefix_a,Predictor-Final,1,0,300,7
reacher,59,prefix_a,Predictor-Observed,1,0,300,3
reacher,59,prefix_a,Predictor-Learned,1,0,300,0
reacher,59,prefix_a,Simulator-Final,1,0,300,4
reacher,59,prefix_a,Simulator-Observed,1,0,300,3
reacher,59,prefix_a,Simulator-Learned,1,0,300,4
reacher,59,prefix_a,Displacement-Observed,1,0,300,5
reacher,59,prefix_b,Direct,1,0,300,0
reacher,59,prefix_b,Predictor-Final,1,0,300,1
reacher,59,prefix_b,Predictor-Observed,1,0,300,0
reacher,59,prefix_b,Predictor-Learned,1,0,300,0
reacher,59,prefix_b,Simulator-Final,1,0,300,1
reacher,59,prefix_b,Simulator-Observed,1,0,300,0
reacher,59,prefix_b,Simulator-Learned,1,0,300,1
reacher,59,prefix_b,Displacement-Observed,1,0,300,0
reacher,60,clean,Direct,1,1,162,0
reacher,60,clean,Predictor-Final,1,1,162,0
reacher,60,clean,Predictor-Observed,1,1,162,0
reacher,60,clean,Predictor-Learned,1,1,25,2
reacher,60,clean,Simulator-Final,1,1,162,0
reacher,60,clean,Simulator-Observed,1,1,162,0
reacher,60,clean,Simulator-Learned,1,1,18,7
reacher,60,clean,Displacement-Observed,1,1,162,0
reacher,60,prefix_a,Direct,1,1,150,0
reacher,60,prefix_a,Predictor-Final,1,1,7,1
reacher,60,prefix_a,Predictor-Observed,1,1,151,7
reacher,60,prefix_a,Predictor-Learned,1,1,151,7
reacher,60,prefix_a,Simulator-Final,1,1,7,1
reacher,60,prefix_a,Simulator-Observed,1,1,151,7
reacher,60,prefix_a,Simulator-Learned,1,1,167,2
reacher,60,prefix_a,Displacement-Observed,1,1,167,2
reacher,60,prefix_b,Direct,1,1,165,0
reacher,60,prefix_b,Predictor-Final,1,1,149,6
reacher,60,prefix_b,Predictor-Observed,1,1,165,0
reacher,60,prefix_b,Predictor-Learned,1,1,149,6
reacher,60,prefix_b,Simulator-Final,1,1,156,2
reacher,60,prefix_b,Simulator-Observed,1,1,162,3
reacher,60,prefix_b,Simulator-Learned,1,1,149,6
reacher,60,prefix_b,Displacement-Observed,1,1,165,0
reacher,61,clean,Direct,1,1,142,0
reacher,61,clean,Predictor-Final,1,1,153,3
reacher,61,clean,Predictor-Observed,1,1,155,2
reacher,61,clean,Predictor-Learned,1,1,115,6
reacher,61,clean,Simulator-Final,1,1,153,3
reacher,61,clean,Simulator-Observed,1,1,155,2
reacher,61,clean,Simulator-Learned,1,1,115,6
reacher,61,clean,Displacement-Observed,1,1,155,2
reacher,61,prefix_a,Direct,1,1,144,0
reacher,61,prefix_a,Predictor-Final,1,1,154,1
reacher,61,prefix_a,Predictor-Observed,1,1,144,0
reacher,61,prefix_a,Predictor-Learned,1,1,160,6
reacher,61,prefix_a,Simulator-Final,1,1,154,1
reacher,61,prefix_a,Simulator-Observed,1,1,144,0
reacher,61,prefix_a,Simulator-Learned,1,1,160,6
reacher,61,prefix_a,Displacement-Observed,1,1,144,0
reacher,61,prefix_b,Direct,1,1,176,0
reacher,61,prefix_b,Predictor-Final,1,1,165,7
reacher,61,prefix_b,Predictor-Observed,1,1,129,5
reacher,61,prefix_b,Predictor-Learned,1,1,176,6
reacher,61,prefix_b,Simulator-Final,1,1,165,7
reacher,61,prefix_b,Simulator-Observed,1,1,176,0
reacher,61,prefix_b,Simulator-Learned,1,1,176,6
reacher,61,prefix_b,Displacement-Observed,1,1,176,0
reacher,62,clean,Direct,1,1,147,0
reacher,62,clean,Predictor-Final,1,1,147,0
reacher,62,clean,Predictor-Observed,1,0,300,2
reacher,62,clean,Predictor-Learned,1,0,300,2
reacher,62,clean,Simulator-Final,1,1,213,3
reacher,62,clean,Simulator-Observed,1,0,300,2
reacher,62,clean,Simulator-Learned,1,1,147,0
reacher,62,clean,Displacement-Observed,1,0,300,2
reacher,62,prefix_a,Direct,1,1,189,0
reacher,62,prefix_a,Predictor-Final,1,1,172,3
reacher,62,prefix_a,Predictor-Observed,1,1,171,5
reacher,62,prefix_a,Predictor-Learned,1,1,83,2
reacher,62,prefix_a,Simulator-Final,1,1,163,7
reacher,62,prefix_a,Simulator-Observed,1,1,171,5
reacher,62,prefix_a,Simulator-Learned,1,1,83,2
reacher,62,prefix_a,Displacement-Observed,1,1,171,5
reacher,62,prefix_b,Direct,1,1,148,0
reacher,62,prefix_b,Predictor-Final,1,1,148,0
reacher,62,prefix_b,Predictor-Observed,1,1,148,0
reacher,62,prefix_b,Predictor-Learned,1,1,134,2
reacher,62,prefix_b,Simulator-Final,1,1,148,1
reacher,62,prefix_b,Simulator-Observed,1,1,144,3
reacher,62,prefix_b,Simulator-Learned,1,1,148,0
reacher,62,prefix_b,Displacement-Observed,1,1,144,3
reacher,63,clean,Direct,1,1,127,0
reacher,63,clean,Predictor-Final,1,1,149,5
reacher,63,clean,Predictor-Observed,1,1,113,6
reacher,63,clean,Predictor-Learned,1,1,151,1
reacher,63,clean,Simulator-Final,1,1,151,1
reacher,63,clean,Simulator-Observed,1,1,113,6
reacher,63,clean,Simulator-Learned,1,1,151,1
reacher,63,clean,Displacement-Observed,1,1,127,0
reacher,63,prefix_a,Direct,1,1,163,0
reacher,63,prefix_a,Predictor-Final,1,1,170,7
reacher,63,prefix_a,Predictor-Observed,1,1,160,3
reacher,63,prefix_a,Predictor-Learned,1,1,150,1
reacher,63,prefix_a,Simulator-Final,1,1,170,7
reacher,63,prefix_a,Simulator-Observed,1,1,160,3
reacher,63,prefix_a,Simulator-Learned,1,1,150,1
reacher,63,prefix_a,Displacement-Observed,1,1,163,0
reacher,63,prefix_b,Direct,1,1,158,0
reacher,63,prefix_b,Predictor-Final,1,1,160,5
reacher,63,prefix_b,Predictor-Observed,1,1,155,1
reacher,63,prefix_b,Predictor-Learned,1,1,161,3
reacher,63,prefix_b,Simulator-Final,1,1,160,5
reacher,63,prefix_b,Simulator-Observed,1,1,155,1
reacher,63,prefix_b,Simulator-Learned,1,1,161,3
reacher,63,prefix_b,Displacement-Observed,1,1,155,1
reacher,64,clean,Direct,1,1,156,0
reacher,64,clean,Predictor-Final,1,1,68,3
reacher,64,clean,Predictor-Observed,1,1,156,0
reacher,64,clean,Predictor-Learned,1,1,116,1
reacher,64,clean,Simulator-Final,1,1,68,3
reacher,64,clean,Simulator-Observed,1,1,156,0
reacher,64,clean,Simulator-Learned,1,1,150,4
reacher,64,clean,Displacement-Observed,1,1,156,0
reacher,64,prefix_a,Direct,1,1,184,0
reacher,64,prefix_a,Predictor-Final,1,1,176,1
reacher,64,prefix_a,Predictor-Observed,1,1,150,3
reacher,64,prefix_a,Predictor-Learned,1,1,151,2
reacher,64,prefix_a,Simulator-Final,1,1,176,1
reacher,64,prefix_a,Simulator-Observed,1,1,150,3
reacher,64,prefix_a,Simulator-Learned,1,1,151,2
reacher,64,prefix_a,Displacement-Observed,1,1,184,0
reacher,64,prefix_b,Direct,1,1,189,0
reacher,64,prefix_b,Predictor-Final,1,1,151,1
reacher,64,prefix_b,Predictor-Observed,1,1,151,1
reacher,64,prefix_b,Predictor-Learned,1,1,77,2
reacher,64,prefix_b,Simulator-Final,1,1,151,1
reacher,64,prefix_b,Simulator-Observed,1,1,151,1
reacher,64,prefix_b,Simulator-Learned,1,1,189,0
reacher,64,prefix_b,Displacement-Observed,1,1,150,6
reacher,65,clean,Direct,1,1,102,0
reacher,65,clean,Predictor-Final,1,1,175,2
reacher,65,clean,Predictor-Observed,1,1,102,0
reacher,65,clean,Predictor-Learned,1,1,154,4
reacher,65,clean,Simulator-Final,1,1,165,6
reacher,65,clean,Simulator-Observed,1,1,165,6
reacher,65,clean,Simulator-Learned,1,1,154,4
reacher,65,clean,Displacement-Observed,1,1,102,0
reacher,65,prefix_a,Direct,1,1,156,0
reacher,65,prefix_a,Predictor-Final,1,1,156,0
reacher,65,prefix_a,Predictor-Observed,1,1,156,0
reacher,65,prefix_a,Predictor-Learned,1,1,151,2
reacher,65,prefix_a,Simulator-Final,1,1,167,1
reacher,65,prefix_a,Simulator-Observed,1,1,156,0
reacher,65,prefix_a,Simulator-Learned,1,1,151,2
reacher,65,prefix_a,Displacement-Observed,1,1,156,0
reacher,65,prefix_b,Direct,1,1,152,0
reacher,65,prefix_b,Predictor-Final,1,1,146,7
reacher,65,prefix_b,Predictor-Observed,1,1,152,2
reacher,65,prefix_b,Predictor-Learned,1,1,174,1
reacher,65,prefix_b,Simulator-Final,1,1,151,4
reacher,65,prefix_b,Simulator-Observed,1,1,152,2
reacher,65,prefix_b,Simulator-Learned,1,1,152,2
reacher,65,prefix_b,Displacement-Observed,1,1,152,0
reacher,66,clean,Direct,1,1,163,0
reacher,66,clean,Predictor-Final,1,1,149,7
reacher,66,clean,Predictor-Observed,1,1,149,7
reacher,66,clean,Predictor-Learned,1,1,143,6
reacher,66,clean,Simulator-Final,1,1,149,7
reacher,66,clean,Simulator-Observed,1,1,163,0
reacher,66,clean,Simulator-Learned,1,1,150,4
reacher,66,clean,Displacement-Observed,1,1,149,7
reacher,66,prefix_a,Direct,1,1,111,0
reacher,66,prefix_a,Predictor-Final,1,1,148,7
reacher,66,prefix_a,Predictor-Observed,1,1,148,7
reacher,66,prefix_a,Predictor-Learned,1,1,152,2
reacher,66,prefix_a,Simulator-Final,1,1,148,7
reacher,66,prefix_a,Simulator-Observed,1,1,148,7
reacher,66,prefix_a,Simulator-Learned,1,1,202,5
reacher,66,prefix_a,Displacement-Observed,1,1,148,7
reacher,66,prefix_b,Direct,1,1,205,0
reacher,66,prefix_b,Predictor-Final,1,1,186,1
reacher,66,prefix_b,Predictor-Observed,1,1,186,1
reacher,66,prefix_b,Predictor-Learned,1,1,50,5
reacher,66,prefix_b,Simulator-Final,1,1,205,0
reacher,66,prefix_b,Simulator-Observed,1,1,186,1
reacher,66,prefix_b,Simulator-Learned,1,1,167,7
reacher,66,prefix_b,Displacement-Observed,1,1,205,0
reacher,67,clean,Direct,1,1,150,0
reacher,67,clean,Predictor-Final,1,1,124,1
reacher,67,clean,Predictor-Observed,1,0,300,7
reacher,67,clean,Predictor-Learned,1,0,300,4
reacher,67,clean,Simulator-Final,1,1,124,1
reacher,67,clean,Simulator-Observed,1,1,150,0
reacher,67,clean,Simulator-Learned,1,0,300,4
reacher,67,clean,Displacement-Observed,1,1,150,0
reacher,67,prefix_a,Direct,1,1,155,0
reacher,67,prefix_a,Predictor-Final,1,1,147,7
reacher,67,prefix_a,Predictor-Observed,1,1,155,0
reacher,67,prefix_a,Predictor-Learned,1,1,177,5
reacher,67,prefix_a,Simulator-Final,1,1,147,7
reacher,67,prefix_a,Simulator-Observed,1,1,146,2
reacher,67,prefix_a,Simulator-Learned,1,1,181,4
reacher,67,prefix_a,Displacement-Observed,1,1,146,2
reacher,67,prefix_b,Direct,1,0,300,0
reacher,67,prefix_b,Predictor-Final,1,1,109,2
reacher,67,prefix_b,Predictor-Observed,1,0,300,0
reacher,67,prefix_b,Predictor-Learned,1,1,151,3
reacher,67,prefix_b,Simulator-Final,1,1,109,2
reacher,67,prefix_b,Simulator-Observed,1,0,300,0
reacher,67,prefix_b,Simulator-Learned,1,1,151,3
reacher,67,prefix_b,Displacement-Observed,1,0,300,4
reacher,68,clean,Direct,1,1,156,0
reacher,68,clean,Predictor-Final,1,1,150,5
reacher,68,clean,Predictor-Observed,1,1,156,0
reacher,68,clean,Predictor-Learned,1,1,113,6
reacher,68,clean,Simulator-Final,1,1,150,5
reacher,68,clean,Simulator-Observed,1,1,156,0
reacher,68,clean,Simulator-Learned,1,1,113,6
reacher,68,clean,Displacement-Observed,1,1,156,0
reacher,68,prefix_a,Direct,1,1,149,0
reacher,68,prefix_a,Predictor-Final,1,1,165,5
reacher,68,prefix_a,Predictor-Observed,1,1,149,0
reacher,68,prefix_a,Predictor-Learned,1,1,157,7
reacher,68,prefix_a,Simulator-Final,1,1,165,5
reacher,68,prefix_a,Simulator-Observed,1,1,149,0
reacher,68,prefix_a,Simulator-Learned,1,1,151,6
reacher,68,prefix_a,Displacement-Observed,1,1,149,0
reacher,68,prefix_b,Direct,1,1,154,0
reacher,68,prefix_b,Predictor-Final,1,1,154,3
reacher,68,prefix_b,Predictor-Observed,1,1,80,1
reacher,68,prefix_b,Predictor-Learned,1,1,150,5
reacher,68,prefix_b,Simulator-Final,1,1,149,7
reacher,68,prefix_b,Simulator-Observed,1,1,80,1
reacher,68,prefix_b,Simulator-Learned,1,1,157,2
reacher,68,prefix_b,Displacement-Observed,1,1,154,0
reacher,69,clean,Direct,1,1,102,0
reacher,69,clean,Predictor-Final,1,1,111,4
reacher,69,clean,Predictor-Observed,1,1,149,2
reacher,69,clean,Predictor-Learned,1,1,149,2
reacher,69,clean,Simulator-Final,1,1,143,1
reacher,69,clean,Simulator-Observed,1,1,170,6
reacher,69,clean,Simulator-Learned,1,1,170,6
reacher,69,clean,Displacement-Observed,1,1,102,0
reacher,69,prefix_a,Direct,1,1,41,0
reacher,69,prefix_a,Predictor-Final,1,1,175,3
reacher,69,prefix_a,Predictor-Observed,1,1,74,4
reacher,69,prefix_a,Predictor-Learned,1,1,74,4
reacher,69,prefix_a,Simulator-Final,1,1,157,2
reacher,69,prefix_a,Simulator-Observed,1,1,74,4
reacher,69,prefix_a,Simulator-Learned,1,1,157,2
reacher,69,prefix_a,Displacement-Observed,1,1,41,0
reacher,69,prefix_b,Direct,1,1,49,0
reacher,69,prefix_b,Predictor-Final,1,1,170,6
reacher,69,prefix_b,Predictor-Observed,1,1,49,0
reacher,69,prefix_b,Predictor-Learned,1,1,49,0
reacher,69,prefix_b,Simulator-Final,1,1,170,6
reacher,69,prefix_b,Simulator-Observed,1,1,161,2
reacher,69,prefix_b,Simulator-Learned,1,1,161,2
reacher,69,prefix_b,Displacement-Observed,1,1,49,0
reacher,70,clean,Direct,1,1,67,0
reacher,70,clean,Predictor-Final,1,1,144,6
reacher,70,clean,Predictor-Observed,1,1,67,0
reacher,70,clean,Predictor-Learned,1,1,67,0
reacher,70,clean,Simulator-Final,1,1,144,6
reacher,70,clean,Simulator-Observed,1,1,151,5
reacher,70,clean,Simulator-Learned,1,1,151,5
reacher,70,clean,Displacement-Observed,1,1,151,5
reacher,70,prefix_a,Direct,1,1,56,0
reacher,70,prefix_a,Predictor-Final,1,1,9,5
reacher,70,prefix_a,Predictor-Observed,1,1,121,3
reacher,70,prefix_a,Predictor-Learned,1,1,166,7
reacher,70,prefix_a,Simulator-Final,1,1,124,6
reacher,70,prefix_a,Simulator-Observed,1,1,136,4
reacher,70,prefix_a,Simulator-Learned,1,1,166,7
reacher,70,prefix_a,Displacement-Observed,1,1,56,0
reacher,70,prefix_b,Direct,1,1,166,0
reacher,70,prefix_b,Predictor-Final,1,1,76,1
reacher,70,prefix_b,Predictor-Observed,1,1,166,0
reacher,70,prefix_b,Predictor-Learned,1,1,107,5
reacher,70,prefix_b,Simulator-Final,1,1,76,1
reacher,70,prefix_b,Simulator-Observed,1,1,107,5
reacher,70,prefix_b,Simulator-Learned,1,1,107,5
reacher,70,prefix_b,Displacement-Observed,1,1,73,6
reacher,71,clean,Direct,1,1,150,0
reacher,71,clean,Predictor-Final,1,1,159,6
reacher,71,clean,Predictor-Observed,1,1,150,0
reacher,71,clean,Predictor-Learned,1,1,149,1
reacher,71,clean,Simulator-Final,1,1,177,2
reacher,71,clean,Simulator-Observed,1,1,150,0
reacher,71,clean,Simulator-Learned,1,1,149,1
reacher,71,clean,Displacement-Observed,1,1,177,2
reacher,71,prefix_a,Direct,1,1,137,0
reacher,71,prefix_a,Predictor-Final,1,1,239,2
reacher,71,prefix_a,Predictor-Observed,1,1,137,0
reacher,71,prefix_a,Predictor-Learned,1,1,137,0
reacher,71,prefix_a,Simulator-Final,1,1,177,5
reacher,71,prefix_a,Simulator-Observed,1,1,177,5
reacher,71,prefix_a,Simulator-Learned,1,1,137,0
reacher,71,prefix_a,Displacement-Observed,1,1,177,5
reacher,71,prefix_b,Direct,1,1,150,0
reacher,71,prefix_b,Predictor-Final,1,1,176,6
reacher,71,prefix_b,Predictor-Observed,1,1,135,4
reacher,71,prefix_b,Predictor-Learned,1,1,150,0
